context,position,bb_id,n_carriers,in_sar_window,coherence,coherence_z,coherence_p,sparse_coherence,sparse_coherence_z,sibling_max_cos,sibling_max_sparse_j,sparse_falloff,effect_strength_l2,top20_gene_energy_fraction,delta_frac_deep_depth_tier,driver_genes_up,driver_genes_down,is_positive_control,sparse_composite_score,coherence_p_permutation,sparse_rank,within_candidate_chemical_coherence,ring1_phenotype_correlation,ring3_phenotype_correlation,falloff,falloff_null_percentile
zel031_a549,bb0,BB_3856464292,33,1,0.7475404739379883,68.31814060409366,0.0099009900990099,0.1759963926881479,80.87074913116975,0.337673932313919,0.106145251396648,0.8938547486033519,6.896549224853516,0.1295617222785949,-0.0056520013255982,"SNRPD2,PSMB3,MT-CO3,UBA52,APOC1,CREG1,RPS20,BTF3,RPL35A,RBBP7,KRTCAP2,ATP5F1C,SF3B6,UBL5,LGALS1","EIF4A1,EEF2,RPL6,CALM2,MT-ND4,FTL,HSP90AB1,EIF3A,AKR1C3,EEF1D,DSTN,IGFBP4,MT-ND1,RAN,SAT1",False,72.28670313400647,0.0099009900990099,16,0.7722340226173401,0.0726272538304328,0.0080609675496816,0.6749132201075554,1.0
zel031_a549,bb0,BB_4237005218,70,1,0.4109558165073395,62.7741131666378,0.0099009900990099,0.105494491098069,76.40635513697585,0.2889869213104248,0.0659340659340659,0.934065934065934,3.928184509277344,0.1085264608263969,0.0861228904492935,"RPL37A,RPLP2,KYNU,SLC39A14,ACTG1,GAS5,TKT,KRT7,RBPMS,RPL36,UBB,ZFAS1,RPS24,PSMA7,SNHG1","COX6A1,RPL29,P4HB,RPS17,RPS9,RPL35A,TMA7,TM4SF20,DMAC1,PFDN5,NEDD8,KRT81,CLU,HINT1,AKR1C3",False,71.36857347959283,0.0099009900990099,17,0.8092145919799805,0.0795422717928886,0.0065494934096932,0.3314135447144508,1.0
zel031_a549,bb0,BB_4072031870,82,1,0.3556409180164337,75.08348482531261,0.0099009900990099,0.0889690405185699,77.14708670495713,0.258597731590271,0.0756756756756756,0.9243243243243244,3.4513790607452397,0.1327283233404159,0.0150427510764711,"AGR2,RAN,RSL24D1,EEF1A1,RPL35A,TATDN1,LRRC75A,EIF1,RPL35,SDCBP,DDX5,SERF2,RPS27L,RAB1A,RPS2","APOC1,SAP18,AKR1C2,VIM,RPLP2,ATP5MC2,RPS21,IK,SDF2,ERH,RPL23,FDFT1,RPL39,PTMS,WBP1",False,71.30892879214957,0.0099009900990099,18,0.8301433324813843,0.0701940432190895,0.040408469736576,0.2854468747973442,0.99
zel031_a549,bb1,BB_0875017141,85,1,0.7018578052520752,104.16004918810646,0.0099009900990099,0.1594093059879405,78.74466862372414,0.8228514194488525,0.1,0.9,8.627561569213867,0.0906498804688453,-0.2819443364414628,"LPGAT1,EREG,YARS,EMD,BMERB1,AMIGO2,HEXIM1,PSMD11,DCTN3,SDHAF2,CALR,CASC9,DPM1,MGAT1,TRIM44","COX7C,RPL32,C19orf33,RPS17,RPL28,EEF1B2,TMSB10,RPL37A,ATP5MPL,RPL31,LINC00486,SNRPD2,RPS27,TBCA,RPL38",False,70.87020176135172,0.0099009900990099,19,0.7653799057006836,-0.0273311138153076,0.0149350995197892,0.7291889190673828,1.0
zel031_a549,bb0,BB_1627525093,61,1,0.8390297889709473,120.87647284401392,0.0099009900990099,0.1598720170806507,78.32633794304537,0.7673501968383789,0.106145251396648,0.8938547486033519,9.054838180541992,0.0694663748145103,-0.2192635264125332,"LRRC75A,SPP1,ATP6V0E1,SARAF,GLA,CYP24A1,SRSF1,CYB5A,CCT6A,SEC61A1,RBM3,VCP,MRPL35,HADHB,LEPROTL1","TKT,SQSTM1,NME2,DDIT3,NACA,EEF2,ACP1,SERF2,CCPG1,HSP90B1,UQCRH,HNRNPU,S100A11,KRT18,CA12",False,70.012369111102,0.0099009900990099,20,0.8775114417076111,0.4396271109580993,-0.055510226637125,0.3994026780128479,1.0
zel031_a549,bb0,BB_3077386016,67,1,0.434377521276474,83.94460192635215,0.0099009900990099,0.1112050953377414,73.69821166076648,0.2955414652824402,0.053763440860215,0.946236559139785,4.018834590911865,0.1087440401315689,0.0033936793618734,"BSG,RPL31,HDLBP,UXT,VPS37A,CTSD,PGD,MT-ND4,CFH,FBL,SNRPF,SPX,ADAM9,RPL3,NEDD8","LINC00486,RPS9,SEC61G,NDUFB9,RPS13,RPL11,RPS7,RPL12,RPS24,UQCRH,EIF2S2,RPL21,DYNLL1,NUCB2,RPS11",False,69.73594221663924,0.0099009900990099,21,0.8427695631980896,0.023257952183485,-0.002865279559046,0.4111195690929889,1.0
zel031_a549,bb1,BB_1323947790,105,1,0.3079810738563537,62.14128615889435,0.0099009900990099,0.0699018720701429,73.3964014132303,0.5472978353500366,0.053763440860215,0.946236559139785,4.390091896057129,0.0756742805242538,0.1527895571159602,"TMBIM6,FGB,ALDH3A2,PABPC1,PPIB,PDIA4,RPL13A,RPL36AL,FAM107B,RSL24D1,IPO7,ABCC2,UBC,NDUFB1,ECHS1","RPLP0,ARL6IP5,RPS27A,GUK1,SERP1,NDUFS2,PRELID3B,RPL23,BOD1,LRPAP1,PPM1B,NDUFA3,WIPI1,KRT18,MAP3K13",False,69.45035832649748,0.0099009900990099,22,0.8448573350906372,0.0871943309903144,-0.005887986626476,0.2207867428660392,0.97
zel031_a549,bb1,BB_1886502771,63,1,0.8387846946716309,129.84418994819202,0.0099009900990099,0.1799595815591875,76.06667107850377,0.8228514194488525,0.0883977900552486,0.9116022099447514,11.197392463684082,0.0789090991020202,-0.3360993317729287,"ACAA2,APPL2,ASAH1,GRSF1,HPRT1,KPNA1,EMP3,CHD3,ARHGEF28,CYP4F11,SDF2L1,ARL6IP1,DHFR,CIAPIN1,NCOA4","RPS29,SERF2,RPS11,UCHL1,RPS12,RBFOX2,NPM1,RPS25,NME2,RPL8,NCL,RPS4X,RPS17,UQCRB,RPL23",False,69.34254545830454,0.0099009900990099,23,0.801884114742279,0.08048976957798,0.0758341252803802,0.7582949250936508,1.0
zel031_a549,bb0,BB_5016616551,41,1,0.8537755608558655,89.40323616276973,0.0099009900990099,0.1939352074706637,80.3470602125337,0.7150943279266357,0.1379310344827586,0.8620689655172413,9.336932182312012,0.1068577915430069,-0.20446944404548,"ATP5MG,RPL29,NEDD8,RPLP2,RPL35A,RPS16,NRG1,TMSB10,MAP1LC3B,PPP2CB,RPS18,EXOSC1,RPS21,AHSA1,ACTN1","MALAT1,HSPD1,TKT,UBC,LDHB,NAP1L1,FP236383.3,SLC25A3,LINC00486,HSPA5,TM4SF20,PABPC1,EEF2,P4HB,MT-ND4",False,69.26470707977043,0.0099009900990099,24,0.8221777677536011,-0.076057955622673,-0.0583023056387901,0.9298335164785384,1.0
zel031_a549,bb0,BB_6508913989,69,1,0.6298914551734924,83.60737374074999,0.0099009900990099,0.1182553547376266,75.89228708910952,0.62564617395401,0.0888888888888888,0.9111111111111112,6.207630634307861,0.0874661058187484,-0.0952435691780356,"RPL31,COX4I1,S100A6,C7orf50,TDP2,RPL3,EDF1,RPL36AL,KRT81,UBB,UBE2K,RPS20,ACBD6,DYNLL1,EIF4A1","TM4SF1,RTN4,FP236383.3,OST4,CD44,RPL28,NONO,ATP5F1E,SNRPD2,AKR1C3,SLC38A2,GSTP1,PPIA,SKP1,CLU",False,69.146306014522,0.0099009900990099,25,0.8505605459213257,-0.4450784623622894,-0.0658937096595764,1.074969917535782,1.0
zel031_a549,bb0,BB_7417942759,82,1,0.5038532018661499,97.2910821726624,0.0099009900990099,0.0824507482496396,76.68597118460357,0.7579696774482727,0.0989010989010989,0.9010989010989012,5.237932205200195,0.0910917520523071,0.2223598242472029,"FP236383.3,NQO1,COX4I1,MALAT1,HSPA5,KRT8,RBCK1,RPLP2,PSAP,TKT,PTMA,PABPC1,ATP1B1,RPL11,TM4SF20","COX7C,RPS18,CTSL,TMSB10,UQCRB,XPO1,AP1M2,SLC25A6,UFM1,SLC35F1,DCTN6,LTA4H,PDCD6,NUCB2,CFL2",False,69.10164436414827,0.0099009900990099,26,0.7572730779647827,0.0807454362511634,-0.088372103869915,0.4231077656149864,1.0
zel031_a549,bb0,BB_4122342871,81,1,0.3831816613674164,56.35613847557936,0.0099009900990099,0.0772966469332456,74.84060764232281,0.5938720703125,0.0773480662983425,0.9226519337016574,3.933304786682129,0.0806144252419471,0.0818900862164892,"PKM,LINC00486,FP236383.3,CLU,P4HB,RPL35A,RAC1,PCNA,DKK1,MGST1,UCHL1,EZR,HERPUD1,PTGR1,CPS1","MRPL33,TXN,PPDPF,RPL30,RPL18,PSME1,NDUFB6,RPL3,MIF,VPS28,NPM1,PSMC4,ACTG1,ATP5PD,SNRPD2",False,69.05183136059618,0.0099009900990099,27,0.773095428943634,0.1344771087169647,-0.0586749725043773,0.2487045526504516,0.98
zel031_a549,bb0,BB_1250584201,43,1,0.8341191411018372,95.96371368241316,0.0099009900990099,0.1832337428210677,81.72937028067501,0.7190387845039368,0.1569767441860465,0.8430232558139534,9.129927635192873,0.1053474470973014,-0.1902890696835968,"RPS14,RPS27,TUBA1C,GPX4,SNHG25,POLR2J,YWHAB,NDUFB9,SNORC,UBA52,IK,WDR33,SNRPC,NME1,RPS13","MALAT1,EEF2,FN1,ASPH,MT-CYB,MT-ND1,LINC00486,FP236383.3,HSPA5,CANX,ABCC2,RPS20,CHCHD2,ITGB1,ACTB",False,68.89975982963881,0.0099009900990099,28,0.8089468479156494,0.1608152240514755,0.0846926495432853,0.6733039170503616,1.0
zel031_a549,bb0,BB_2516664152,60,1,0.8208857774734497,121.16765471945028,0.0099009900990099,0.1647021579331703,80.61253836473902,0.7652741074562073,0.1453488372093023,0.8546511627906976,8.94881534576416,0.1013082712888717,-0.2495913952649922,"CRIP1,RPS28,RPL36AL,S100A6,RPL22L1,JPX,NOP10,EDF1,MITD1,TMEM126A,LAMTOR2,PSMB3,SEC61G,PSMA7,COX6C","LINC00486,MALAT1,FP236383.3,HSP90B1,ALDH3A1,RPL4,KRT18,TKT,APP,RPS17,TM4SF1,HDLBP,FN1,VIM,CANX",False,68.89559964893392,0.0099009900990099,29,0.8312567472457886,-0.2006383091211319,-0.1699041277170181,1.0215240865945816,1.0
zel031_a549,bb0,BB_0071831767,66,1,0.5684366226196289,79.1780454951967,0.0099009900990099,0.1086158653490136,73.94417563824395,0.5262014269828796,0.0760869565217391,0.9239130434782608,5.229433059692383,0.0871770456433296,-0.1117126073862043,"PFDN4,SPCS1,TM4SF20,LINC00486,ALDH1A1,ARPC1B,STOML2,GSTO1,TIMMDC1,TMEM258,ZNF706,ALDH3A2,ORMDL2,COMMD6,ERP29","RPL6,RPL24,RPL36,FAU,UQCRB,SEC61B,RPL4,MDH1,AKAP12,UBB,HMGA1,DBI,MT-CO3,MT-CO2,PTGR1",False,68.31798836142104,0.0099009900990099,30,0.8149406313896179,-0.0156109919771552,-0.1049942895770073,0.5840476145967841,1.0
zel031_a549,bb0,BB_7797904003,64,1,0.4862613976001739,56.22078817095145,0.0099009900990099,0.1029855470087051,74.39141856973458,0.1949144005775451,0.0824175824175824,0.9175824175824177,4.458071231842041,0.1058160588145256,0.0066586047350077,"MT-ND2,ANXA1,DNAJC12,HSPA5,CNIH4,SARS,SOD2,ATP6AP2,PDIA6,HSPD1,SNRPB,RPL34,UPK1B,RPL7A,NME2","COX6A1,RPL30,MRPL33,RPS17,SNHG29,RPL24,EEF1A1,LITAF,APOC1,OST4,NQO1,ATP5F1E,CLU,RPS8,MIF",False,68.26025769860262,0.0099009900990099,31,0.841059148311615,0.0250683166086673,0.0290194898843765,0.4611930809915066,1.0
zel031_a549,bb0,BB_0871581106,79,1,0.4445086419582367,78.31571323351753,0.0099009900990099,0.0968371763141206,72.91908854069501,0.5555906295776367,0.0698924731182795,0.9301075268817204,4.431476593017578,0.1083959639072418,0.0814212629628559,"RPS20,RACK1,RPL24,UBC,TGFBI,PRDX6,TM4SF4,AKR1C1,TPM4,VIM,RPL7A,MTHFD2,SNHG29,S100A11,RPS28","MT-CO1,MAGED2,TM9SF2,CAP1,RAP1B,SPX,HSD17B11,ME1,NDUFA2,GGNBP2,C19orf33,RBM4,RABEP1,GMPR2,NFE2L2",False,67.82259310505505,0.0099009900990099,32,0.7877886295318604,-0.0841454118490219,-0.036668810993433,0.5286540538072586,1.0
zel031_a549,bb0,BB_1241273460,66,1,0.4800599217414856,72.75275862639057,0.0099009900990099,0.1041904999110883,71.3489431954566,0.4134197235107422,0.0594594594594594,0.9405405405405404,4.349031448364258,0.1293310970067978,0.0701055744319775,"ACTG1,ITGB1,MGST1,KRT81,HSP90B1,AKAP12,AKR1B1,CTSL,SLIRP,FN1,KRT8,ETFA,PON2,RPS16,ATP5PF","AKR1C1,SNRPC,TFPI,PRR13,BNIP3,NFE2L1,RPS18,S100A10,CBR1,RBM3,C1orf43,NOP53,NUCB1,AREG,RPL12",False,67.10657360005106,0.0099009900990099,33,0.8176082372665405,0.1395607143640518,0.0026581478305161,0.3404992073774338,1.0
zel031_a549,bb0,BB_6363495728,78,1,0.500323474407196,96.23401465337408,0.0099009900990099,0.0883293399828075,72.51076122198573,0.7919572591781616,0.0756756756756756,0.9243243243243244,5.295404434204102,0.0772086456418037,0.1132291175555205,"TM4SF20,CPS1,HSPA5,TXNRD1,FP236383.3,COX7C,PKM,MT-CO3,COX4I1,RPS27A,VIM,MT-ND3,LDHA,ACTG1,CLTA","RPSA,RAN,ENY2,SH3GLB1,CIAO2A,TOMM40,MIEN1,TOMM7,RPLP1,RNF114,NAMPT,SMARCE1,DCXR,RPL23A,CD2BP2",False,67.02346037275439,0.0099009900990099,34,0.8160774111747742,0.3223533630371094,0.1689353436231613,0.1779701113700866,0.9
zel031_a549,bb0,BB_7004809687,73,1,0.4396747946739197,71.37740107357739,0.0099009900990099,0.0937948922818758,72.06477450273663,0.4508447647094726,0.0710382513661202,0.9289617486338798,4.311037540435791,0.0977488160133361,-0.0023311212923894,"LINC00486,TPM1,FTH1,EIF3E,ATF3,OSBP,SND1,CHCHD10,FAM136A,CEBPB,OSGIN2,SNHG5,SLIRP,RPS17,RAB1A","H3F3B,DKK1,CD63,FAU,HSPA8,RPL18,TMA7,RPL13,SLC1A5,MZT2B,COX6A1,PGK1,TM9SF3,RPL7A,SERF2",False,66.94541893696845,0.0099009900990099,35,0.7887977361679077,0.0276444181799888,0.0157688707113266,0.4120303764939308,1.0
zel031_a549,bb0,BB_4508823711,74,1,0.4017522931098938,56.80700491507572,0.0099009900990099,0.0833443706939515,72.58012917905164,0.2368851751089096,0.0782122905027933,0.9217877094972068,3.784081697463989,0.0962623804807663,0.0598680641944672,"GAS5,SCD,RPS18,RPS16,COMMD6,TRIR,TXNRD1,SLC25A5,PSMA2,RPL13,EEF1G,UBC,EEF1A2,NOP53,FAM172A","IGFBP4,UCHL1,GHITM,RPS9,AKR1C1,MT-CO3,NTS,LDHA,HSP90B1,ANP32B,COX4I1,B2M,PON2,UPK1B,RPS27A",False,66.90347103096938,0.0099009900990099,36,0.7928832173347473,-0.0251098424196243,0.001596957212314,0.4268621355295181,1.0
zel031_a549,bb0,BB_2712677252,57,1,0.6094031929969788,70.886944102895,0.0099009900990099,0.1161226573153426,74.79001991917849,0.5353315472602844,0.1067415730337078,0.8932584269662921,5.3504486083984375,0.1166396364569664,-0.0136264829842904,"TRAPPC1,RPS14,ATP6V1G1,C19orf33,NOP10,SLC39A1,SERPINA1,NDUFA13,PIR,S100A4,EIF5A,MED4,CCT5,HDAC1,CD24","HSPA5,LINC00486,NPM1,ASPH,ACTG1,GDI2,RPL37A,ZFAS1,FP236383.3,MT-ND4,VIM,GAS5,UQCRB,MT-ND2,EIF3A",False,66.80681554578302,0.0099009900990099,37,0.7930366396903992,0.0527758821845054,0.0219504758715629,0.5566273108124733,1.0
zel031_a549,bb0,BB_9115188506,19,1,0.9020592570304872,48.20689712094799,0.0099009900990099,0.2795189360514497,72.75917028819127,0.5659796595573425,0.0828729281767955,0.9171270718232044,12.075081825256348,0.0935907587409019,-0.1364335005281501,"STAU1,RPS21,MT-CO1,HMGA1,TM7SF3,RNF145,HMGB3,GADD45B,PTK2,PRPF19,COX5A,PNRC1,GHITM,MT-CO2,PNKD","PFN1,TXN,PTGR1,RPL11,HSPA5,LINC00486,RPS29,CLU,SNX6,AKR1C1,IGFBP1,RPL36AL,RPS5,RPL26,RPL23A",False,66.72940479469476,0.0099009900990099,38,0.7672456502914429,0.2647869288921356,0.1635286509990692,0.6372723281383514,1.0
zel031_a549,bb1,BB_1823222689,89,1,0.2914595901966095,54.13065789020151,0.0099009900990099,0.0941641478577138,73.60937651703749,0.3151154518127441,0.0939226519337016,0.9060773480662984,3.5478460788726807,0.1117611899971962,0.0723187170945583,"BSG,HMGN1,ARPC3,GOLGA4,PDK4,EIF3A,DRG2,LINC00486,EIF2S3,RNASEH1,PNN,GPS2,SCARB2,VAT1,SMIM20","RPL36,COX6A1,SNHG25,S100A10,RPS13,RPS15A,RPS29,RPS5,NDUFB9,RPS15,SNHG6,ZFAS1,FP236383.3,PPIA,RPS16",False,66.69578866737099,0.0099009900990099,39,0.84334397315979,0.0245026666671037,-0.0120800863951444,0.2669569235295057,0.98
zel031_a549,bb0,BB_9234283748,62,1,0.7738867402076721,140.3792188382264,0.0099009900990099,0.1629641017053008,72.52138717425063,0.721225380897522,0.0815217391304347,0.9184782608695652,7.71182107925415,0.0870284885168075,-0.2221720404262825,"RPL21,PET100,GDI2,AAGAB,UBE2B,NAA38,CNOT1,HCFC1R1,DERL2,NEDD8,CTNNA1,TMEM258,MT2A,XRN2,MPST","PABPC1,VIM,RPL7A,RPL27A,MTRNR2L12,MT-CO3,RPL37,RPL23,EIF1,MT-ND1,DSTN,RPL6,HSPA8,FTL,P4HB",False,66.60931756765412,0.0099009900990099,40,0.7678096294403076,0.0213238094002008,0.0190702341496944,0.7525629308074713,1.0
zel031_a549,bb0,BB_2607014696,60,1,0.4784005284309387,58.57602399751615,0.0099009900990099,0.1308478541835227,70.51374932740514,0.2556413114070892,0.0594594594594594,0.9405405405405404,4.323794841766357,0.1119141429662704,0.1337419380683411,"FP236383.3,KRT8,FN1,IGFBP4,PHB2,CPS1,EMP3,PPIA,ATP5MD,ATP5MG,RPS25,RPLP0,MT-CO3,NDUFA4,RPL7","TPT1,C19orf33,AGR2,RPL5,YWHAE,RPL29,PON2,RPS18,RPL34,NACA,RPS27L,OCIAD2,SKP1,AIMP1,RPL26",False,66.3210399079378,0.0099009900990099,41,0.7856063842773438,-0.0808793380856514,-0.0314966812729835,0.5592798665165901,1.0
zel031_a549,bb0,BB_8117313079,48,1,0.843259871006012,78.86117402871541,0.0099009900990099,0.1820791929959286,78.11863531562493,0.7364403605461121,0.1511627906976744,0.8488372093023255,9.32958984375,0.0952672734856605,-0.1912580619316588,"RPL29,RPL41,RPS21,RBFOX2,UQCRQ,GSTP1,RPS13,DBI,RPS18,RPS29,RPS14,NTS,KIZ-AS1,TM4SF1,MPC2","MALAT1,FN1,FP236383.3,LINC00486,CALR,ALDH3A2,HSP90AA1,HSPD1,PGD,UCHL1,HNRNPDL,ASPH,NCL,PTMA,HSP90B1",False,66.31000439582115,0.0099009900990099,42,0.8371966481208801,-0.2210066616535186,-0.0638962835073471,1.0642665326595306,1.0
zel031_a549,bb0,BB_1391314929,59,1,0.6085537672042847,69.15453360786971,0.0099009900990099,0.107376153084378,73.99277890680979,0.578953206539154,0.1067415730337078,0.8932584269662921,5.568602561950684,0.1021816134452819,-0.0606083444175346,"RPL13,ZFAS1,CRIP1,CALM2,PLPP5,DPY30,RPL35A,RPL34,RAB5A,ATP5F1E,CIAO2B,CRBN,ALKBH7,SUB1,HTATIP2","RPL27A,LINC00486,MT-ND4,MT-ND1,HSP90AB1,MT-ND2,MTHFD2,RPS15A,MT-CO1,RPL23,B2M,SPTBN1,HSPA5,DDX5,GARS",False,66.09467329316155,0.0099009900990099,43,0.7907227277755737,0.0531977117061615,0.0662453100085258,0.5553560554981232,1.0
zel031_a549,bb0,BB_2474927567,73,1,0.3656048476696014,49.810689184193095,0.0099009900990099,0.0941077530410422,70.65481085677804,0.195999726653099,0.0662983425414364,0.9337016574585636,3.6569902896881104,0.0865726172924041,-0.0023311212923894,"PPP2CB,NR0B1,RPS27,GAS5,PLP2,CNBP,COMMD6,RAN,AIMP2,ATP5MG,COX6A1,MRPS11,TIMM9,PFN1,RPS13","NDUFB2,NTS,LDHA,SAT1,RPL11,ATP5F1E,B2M,HSPA8,RPL41,OAZ1,RPL30,RBCK1,FN1,CLIC1,ERP29",False,65.97051400439496,0.0099009900990099,44,0.7685360908508301,0.0178915131837129,0.0103476848453283,0.3477133344858885,1.0
zel031_a549,bb0,BB_3648461995,68,1,0.4915345907211303,83.66260908264367,0.0099009900990099,0.1066322153551407,71.42692009428006,0.5318950414657593,0.0765027322404371,0.9234972677595628,4.6765875816345215,0.0920698344707489,-0.0613561011473451,"LINC00486,RPS8,SERF2,EIF3K,CCT5,RNASEK,ITGB1-DT,RPS17,MT-CO2,RPS15,RPS27A,DNPH1,AKR1B1,SRP19,SLC25A6","AKR1C2,CLU,EEF1B2,SLC25A5,UBC,RPL10,MIF,NME2,PTGR1,NPM1,RACK1,BASP1,H3F3B,SNHG6,CALM2",False,65.96256555154825,0.0099009900990099,45,0.7862682938575745,-0.0259426776319742,0.0583886764943599,0.5174772683531046,1.0
zel031_a549,bb1,BB_0068057945,102,1,0.2334407567977905,42.05863411525853,0.0099009900990099,0.0748961076727244,71.18866891613864,0.3406862914562225,0.0765027322404371,0.9234972677595628,3.3018100261688232,0.091391310095787,0.041585075323243,"AKR1B10,LINC00486,AKR1C3,EIF4A2,NACA,EIF5,SNHG29,YBX3,ALG5,SYF2,P4HB,TM4SF20,RPL3,ZFAND1,RCN1","MT-CO1,RPS16,SERF2,RBFOX2,RPL41,BUD31,PCBP1,MT-CO3,RPL28,COX7C,GSTP1,ATP5MG,SLIRP,LAMTOR5,MT-ND3",False,65.74254123949416,0.0099009900990099,46,0.7809504270553589,0.0434489473700523,0.0633727759122848,0.1899918094277382,0.9
zel031_a549,bb0,BB_0455133466,69,1,0.5799053907394409,84.71330948163798,0.0099009900990099,0.1332965463524585,70.10562323010868,0.5995694398880005,0.0662983425414364,0.9337016574585636,5.495547771453857,0.0920006781816482,-0.1242290764244125,"TPT1,FKBP3,EID1,SRC,RPS29,ARL6IP5,TRMT112,ANXA4,NDUFAB1,PSENEN,SERPINA1,HDGF,HGS,ALG5,ARHGDIA","RPLP0,NAP1L1,SNHG29,RPS15,RPS28,RPL30,UBA52,RPL13A,RPL37,ZFAS1,DDIT3,ATF4,DHFR,MT-CO3,RPS27A",False,65.45773660711804,0.0099009900990099,47,0.8298535346984863,-0.061758879572153,0.0309788379818201,0.641664270311594,1.0
zel031_a549,bb0,BB_3405735815,69,1,0.469567596912384,67.54027659103473,0.0099009900990099,0.1065823038058144,70.87188234765931,0.4382082223892212,0.0765027322404371,0.9234972677595628,4.340199947357178,0.0950268805027008,-0.0517653083084704,"NACA,MRPL13,PGD,UPK1B,TFPI2,SLC25A3,LINC00486,ATP5F1E,HPGD,LAMTOR5,ATP5IF1,FTL,LGR4,EIF3K,CBR1","MT-CYB,MT-CO2,COX6B1,TXN,RPL32,SNHG32,RPS5,AKR1C2,PKM,RPS16,FAU,POLD4,CLIC1,YWHAE,MT-ATP6",False,65.44998970904057,0.0099009900990099,48,0.8333778977394104,-0.193112164735794,-0.0559880323708057,0.6626797616481781,1.0
zel031_a549,bb0,BB_4722406434,79,1,0.5564778447151184,85.15930290559653,0.0099009900990099,0.0989737769710502,76.31097311357125,0.8033130764961243,0.1428571428571428,0.8571428571428572,5.633993625640869,0.0906650424003601,0.182687085747666,"FP236383.3,RPL30,MT-CYB,CALR,AC114956.3,MT-ND1,UCHL1,LINC00486,MALAT1,HSPA5,MT-ND3,DHFR,MT-ND2,EIF4G2,APP","C19orf33,RPS14,RPS18,NDUFB6,S100A4,RPL31,ATP5MPL,JPT1,TFF1,MYL12A,ENY2,H2AFJ,SUCLG1,PTRHD1,PSMC1",False,65.40940552591822,0.0099009900990099,49,0.7818547487258911,0.0317542403936386,0.0309696961194276,0.5247236043214798,1.0
zel031_a549,bb0,BB_3845181006,75,1,0.407831072807312,80.36122317535695,0.0099009900990099,0.0964880901553775,71.31429086104156,0.2614701688289642,0.0879120879120879,0.912087912087912,3.864646434783936,0.100124254822731,-0.0662580619316589,"RPL7,RPL13,RPS17,PTGS2,TMSB4X,RPS29,PSMB7,C19orf33,POLD4,RPS24,GAS5,MT-CO3,ANP32A,HSPA5,RPS23","CALM2,GSTP1,ENO1,PTMA,PFDN5,HNRNPK,CTSL,HNRNPU,TKT,CPS1,SRXN1,SF3B5,HINT1,TRMT112,FAU",False,65.04490265347746,0.0099009900990099,50,0.8044816255569458,0.0307935215532779,0.000980379525572,0.377037551254034,1.0
zel031_a549,bb0,BB_0918701036,76,1,0.4132298827171325,92.69160635984952,0.0099009900990099,0.0856425592382212,70.85793796864473,0.2305413335561752,0.0833333333333333,0.9166666666666666,3.931829690933228,0.0810486674308776,-0.004854553159729,"H3F3B,ERP29,TPI1,RPS27L,SELENOH,TRIB3,RPS3A,EID1,ADH5,RPS9,COX6B1,TMEM258,EEF1B2,MRPL32,MRPL10","SAT1,RPL3,UGDH,G6PD,COX6C,ANXA2,CA12,RTN4,LGR4,AKAP12,MTRNR2L12,CRTAP,SNRPB,UQCRFS1,TALDO1",False,64.95310980459101,0.0099009900990099,51,0.8176690936088562,0.0295046716928482,0.0086598331108689,0.3837252110242843,1.0
zel031_a549,bb1,BB_7622047569,92,1,0.5285887718200684,105.64782569299156,0.0099009900990099,0.0972031256577834,75.27986653120615,0.7345998883247375,0.1379310344827586,0.8620689655172413,6.556726932525635,0.0880316719412803,-0.1387218300476009,"RPS3,RPLP1,RPL19,ADM,NT5C,ZFAS1,RPL31,SEC61B,TMEM65,SAT2,RPL27A,TMEM101,OSER1,RPL26,SCAMP3","MALAT1,LINC00486,ASPH,CANX,ALDH1A1,CALR,SLC3A2,RPL6,EIF1,P4HB,KRT18,SQSTM1,PKM,MT-CYB,HSPA5",False,64.89643666483289,0.0099009900990099,52,0.8066550493240356,0.2103569060564041,0.0359687469899654,0.3182318657636642,1.0
zel031_a549,bb0,BB_6300914418,39,1,0.8198362588882446,68.9518079616627,0.0099009900990099,0.1501284538646087,73.75552980992089,0.5585960149765015,0.1206896551724138,0.8793103448275862,8.260814666748047,0.1222739666700363,-0.0662580619316589,"RPL28,COX7C,RPS13,RPS19,MT-CO3,RPL37A,RPL14,S100A11,COX6A1,RPL38,CRIP1,RPS29,RPS17,SNHG29,NME2","MALAT1,SQSTM1,TKT,TM4SF20,LINC00486,EEF2,ALDH1A1,ASPH,PGD,CTSL,CANX,EDF1,PSAP,PPIA,GABARAP",False,64.85400035010285,0.0099009900990099,53,0.7684804201126099,0.4236613512039184,0.1810124516487121,0.3961749076843261,1.0
zel031_a549,bb0,BB_4059529185,70,1,0.4674872457981109,69.24081948965949,0.0099009900990099,0.0793207652431448,69.29457287919831,0.540502667427063,0.0659340659340659,0.934065934065934,4.507498741149902,0.0981612280011177,0.114694319020722,"FP236383.3,KRT8,RPL19,COX6B1,KRT7,MALAT1,FN1,RPS28,PSMA7,COX8A,RER1,KRT81,EIF4A1,RPS3A,MT-CO2","RPS6,RSL24D1,TOMM20,ERP29,PDHA1,TDP2,ANXA1,RPL4,PFKP,SSBP1,ATP5MPL,C18orf32,IAH1,COMMD6,CIRBP",False,64.72569994210832,0.0099009900990099,54,0.8040674924850464,-0.0207287576049566,0.0246743708848953,0.4882160034030676,1.0
