context,bb_pair_id,n_members,within_phenotype_coherence,within_candidate_chemical_coherence,ring1_phenotype_correlation,ring2_phenotype_correlation,ring3_phenotype_correlation,falloff,null_falloff_mean,null_falloff_sd,falloff_null_percentile
zel024_hek293,bb2=BB_5290020531 & bb3=BB_7633953407,84,0.4329968690872192,0.9334512948989868,0.5027361512184143,0.2335848659276962,0.0541073083877563,-0.069739282131195,-0.0993641218273114,0.1641830366372921,0.51
zel024_hek293,bb1=BB_2686618432 & bb3=BB_7633953407,24,0.5534226894378662,0.9842084646224976,0.3036566972732544,-0.0788708105683326,-0.0797778069972992,0.2497659921646118,-0.1571630452532554,0.1917744975258607,0.98
zel024_hek293,bb2=BB_5290020531 & bb3=BB_8090408280,84,0.2809795439243316,0.9338874220848083,0.2764784097671509,0.1156534776091575,0.0456136055290699,0.0045011341571807,-0.0384889457441749,0.1488694267168612,0.57
zel024_hek293,bb1=BB_2686618432 & bb3=BB_1235396373,24,0.6363825798034668,0.9848869442939758,0.3435338735580444,0.1985502392053604,0.1133696585893631,0.2928487062454223,-0.1654047881593578,0.2068781634520458,0.97
zel024_hek293,bb0=BB_0078506578 & bb3=BB_9932753009,14,0.3887911438941955,0.9103641510009766,0.1839625388383865,0.1177809834480285,0.0955820679664611,0.204828605055809,-0.1163516428184811,0.2130186437465786,0.93
zel024_hek293,bb1=BB_4347926671 & bb3=BB_6210856258,24,0.7785123586654663,0.9604203701019288,-0.1001664921641349,-0.0621145293116569,-0.2189582884311676,0.8786788508296013,-0.139092275864823,0.209772964963505,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_0662554446,24,0.5521705746650696,0.9395413398742676,0.1509015411138534,0.3204480111598968,0.3049999475479126,0.4012690335512161,-0.1489047506752831,0.1993544912903071,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9932753009,24,0.7071920037269592,0.9365883469581604,0.3654503524303436,0.2274971753358841,0.2909096181392669,0.3417416512966156,-0.1704885919457592,0.2030833883523882,0.99
zel024_hek293,bb1=BB_4347926671 & bb3=BB_0896893626,24,0.7551428079605103,0.9687767624855042,0.4103909432888031,0.12688709795475,0.0003847964690066,0.3447518646717071,-0.1723796241072705,0.1980064987784236,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_5443714227,24,0.7727400064468384,0.9637522101402284,0.2134259790182113,0.1359654068946838,0.3714862167835235,0.559314027428627,-0.1347658663651964,0.20398139278776,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9420008587,24,0.7110933661460876,0.9663190841674804,0.655293345451355,0.4674386978149414,0.2435058802366256,0.0558000206947326,-0.1138806857151212,0.1986225154429032,0.82
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9236479542,24,0.8153188824653625,0.9714136719703674,0.4400425851345062,0.4087547659873962,0.3451529443264007,0.3752762973308563,-0.160793933821842,0.1790915163386395,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_5330967050,24,0.6559940576553345,0.9460340738296508,0.2564387023448944,0.2891407310962677,0.3322742283344269,0.39955535531044,-0.1181218312733108,0.1704942569630868,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_4281749019,24,0.7181122303009033,0.93656587600708,0.0252281613647937,0.2465537637472152,0.0193650368601083,0.6928840689361095,-0.1395420126810495,0.2159900579087933,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_0173485578,24,0.7554517984390259,0.9745184779167176,0.6340492963790894,0.4840503633022308,0.303017109632492,0.1214025020599365,-0.134450509660528,0.1858326092253536,0.93
zel024_hek293,bb1=BB_2686618432 & bb3=BB_0896893626,24,0.6130985021591187,0.9874141812324524,0.4445481896400451,0.1064567640423774,0.0532617755234241,0.1685503125190735,-0.1093053105950821,0.2167612331212087,0.89
zel024_hek293,bb1=BB_4347926671 & bb3=BB_7633953407,24,0.8274367451667786,0.9571384787559508,0.4339885711669922,0.3065908849239349,0.3705903589725494,0.3934481739997864,-0.1616312310844659,0.1991917708790696,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_1630146909,24,0.7628759741783142,0.9678043723106384,0.5425201654434204,0.4873136281967163,0.223914697766304,0.2203558087348938,-0.1490521960821934,0.23042852017288,0.97
zel024_hek293,bb1=BB_4347926671 & bb3=BB_3497641765,24,0.7923417091369629,0.9354837536811828,-0.047111514955759,0.2546199262142181,0.1752980947494506,0.8394532240927219,-0.1794461891302489,0.1983936217563002,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9683205717,24,0.7951624393463135,0.9409946203231812,-0.4540674984455108,0.0817966386675834,-0.1140667721629142,1.2492299377918243,-0.1297612370009301,0.1949719734215241,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_8459495534,24,0.6185234189033508,0.9375080466270448,0.3324624598026275,0.4533799886703491,0.4306318163871765,0.2860609591007232,-0.139156647217751,0.2093052745380706,0.98
zel024_hek293,bb1=BB_4347926671 & bb3=BB_3609802542,24,0.7843924164772034,0.9489002823829652,-0.2421783506870269,-0.012397420592606,-0.0307700596749782,1.0265707671642303,-0.1496378016745438,0.1978673768877977,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9701956839,24,0.834344744682312,0.942555606365204,0.8057893514633179,0.3797981739044189,0.3295042514801025,0.0285553932189941,-0.1514983785751974,0.1949060788589008,0.83
zel024_hek293,bb1=BB_4347926671 & bb3=BB_8676145020,24,0.8241468667984009,0.9391734004020692,0.3132960200309753,0.201792910695076,0.2918590903282165,0.5108508467674255,-0.1354238577937212,0.2041633216244773,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_9049784573,24,0.7892597317695618,0.9367616176605223,0.0814708992838859,0.2761000394821167,0.2958276271820068,0.7077888324856758,-0.1328321761082043,0.1950740176551618,1.0
zel024_hek293,bb1=BB_4347926671 & bb3=BB_3027049330,24,0.8476564884185791,0.9439945220947266,0.1894204467535019,0.2805059254169464,0.3372349143028259,0.6582360416650772,-0.1272776735009392,0.172605463838484,1.0
zel024_hek293,bb0=BB_0078506578 & bb3=BB_0896893626,14,0.5451031923294067,0.9594862461090088,0.2459293603897094,0.3850244581699371,0.2605102658271789,0.2991738319396972,-0.1195964415278285,0.2031363246397262,0.98
