train_size,replicate,arm,shuffle_index,sample_seed,permutation_seed,test_wells,strata,rna_coordinate,pearson,r2
1000,2,within_control_batch_shuffle,3,20360917,21360920.0,2287,70,D26,-0.028115045583065473,-0.144263415529583
1000,2,within_control_batch_shuffle,3,20360917,21360920.0,2287,70,D27,-0.007289854525652392,-0.0995010414776778
1000,2,within_control_batch_shuffle,3,20360917,21360920.0,2287,70,D28,0.03453525472871657,-0.08583126961388987
1000,2,within_control_batch_shuffle,3,20360917,21360920.0,2287,70,D29,-0.029172469131868183,-0.12124920045673249
1000,2,within_control_batch_shuffle,3,20360917,21360920.0,2287,70,D30,-0.043560024896342565,-0.16891552051366698
1000,2,within_control_batch_shuffle,3,20360917,21360920.0,2287,70,D31,-0.03206304979014206,-0.13697344707590342
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D00,-0.0059771880707375465,-0.11499073647227709
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D01,0.016840438099449354,-0.12020880355615149
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D02,0.06926159710296917,-0.11379843760802189
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D03,0.05307173389140596,-0.11732231368782431
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D04,-0.0168654209232928,-0.13399709232877677
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D05,-0.01982252451780979,-0.1207113706255889
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D06,0.04199433738461382,-0.09224373275006026
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D07,0.011713899814246897,-0.14220483128784012
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D08,0.0016420447899425789,-0.13902947994526738
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D09,0.009339521083732805,-0.11195829588853945
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D10,0.04326351701833895,-0.08361416050869597
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D11,-0.03478064225203711,-0.155464505469479
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D12,0.050059828869300584,-0.0830787758545819
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D13,-0.03147319950623635,-0.18226865914940138
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D14,0.002381396366571557,-0.16185437869948083
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D15,0.01260519338004969,-0.14248324305587023
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D16,-0.020114934815532774,-0.1826228582495244
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D17,-0.025752609821977815,-0.1340126918675577
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D18,0.0016123177912379183,-0.16307202999570314
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D19,-0.01817011741678203,-0.10757029637012638
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D20,0.050399168581376774,-0.11752393011766227
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D21,0.07474699058083159,-0.07965904055324513
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D22,0.0320403933957339,-0.11719732370329639
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D23,0.02708188486824292,-0.1371265770205421
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D24,-0.03846762503718327,-0.20063545798035665
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D25,-0.005482863122385021,-0.12172267557270633
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D26,0.017679017717494253,-0.1271195672174008
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D27,-0.005320103629657597,-0.11170952446894633
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D28,0.0008872577529055253,-0.13242097057557167
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D29,0.02338932679900662,-0.0973563633770771
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D30,0.0017814882792755759,-0.1516479479495807
1000,2,within_control_batch_shuffle,4,20360917,21360921.0,2287,70,D31,-0.040620074266458875,-0.14570768769968168
3000,0,exact_pair,-1,20560915,,2287,70,D00,0.09087227391841449,-0.02626476090273666
3000,0,exact_pair,-1,20560915,,2287,70,D01,0.006707763538730316,-0.08243267050937875
3000,0,exact_pair,-1,20560915,,2287,70,D02,0.1160575585147075,-0.05233490310197131
3000,0,exact_pair,-1,20560915,,2287,70,D03,0.07985212868810634,-0.032836318599472225
3000,0,exact_pair,-1,20560915,,2287,70,D04,0.025836426901493088,-0.04727823254271901
3000,0,exact_pair,-1,20560915,,2287,70,D05,0.2812392104307985,0.049431015552985236
3000,0,exact_pair,-1,20560915,,2287,70,D06,0.052633495731249064,-0.0418498954077251
3000,0,exact_pair,-1,20560915,,2287,70,D07,0.07498117124685928,-0.0498563769273741
3000,0,exact_pair,-1,20560915,,2287,70,D08,0.10177283794500712,-0.03757062585529014
3000,0,exact_pair,-1,20560915,,2287,70,D09,0.08420096104876242,-0.025959722339308877
3000,0,exact_pair,-1,20560915,,2287,70,D10,0.10461207159257058,-0.03582464111478245
3000,0,exact_pair,-1,20560915,,2287,70,D11,0.05909819284420147,-0.042062072943375384
3000,0,exact_pair,-1,20560915,,2287,70,D12,0.03608838970574873,-0.042553978181735674
3000,0,exact_pair,-1,20560915,,2287,70,D13,0.10712823296633396,-0.01621503191673579
3000,0,exact_pair,-1,20560915,,2287,70,D14,0.0207441169158204,-0.060581736694631294
3000,0,exact_pair,-1,20560915,,2287,70,D15,0.09218979487988564,-0.037562621265549545
3000,0,exact_pair,-1,20560915,,2287,70,D16,0.06534098783126804,-0.05247727090754073
3000,0,exact_pair,-1,20560915,,2287,70,D17,0.0823449903510142,-0.026305334330726238
3000,0,exact_pair,-1,20560915,,2287,70,D18,0.16563129747747957,-0.007911610675906289
3000,0,exact_pair,-1,20560915,,2287,70,D19,0.08064900796297553,-0.02345300511128845
3000,0,exact_pair,-1,20560915,,2287,70,D20,0.027576378825700756,-0.06332812784161157
3000,0,exact_pair,-1,20560915,,2287,70,D21,0.2433911432981152,0.045635324463426885
3000,0,exact_pair,-1,20560915,,2287,70,D22,0.1631962660701594,-0.004871417254359134
3000,0,exact_pair,-1,20560915,,2287,70,D23,0.1869065761720792,-0.0020407676582530065
3000,0,exact_pair,-1,20560915,,2287,70,D24,0.17621599897612242,-0.0142077532664735
3000,0,exact_pair,-1,20560915,,2287,70,D25,0.2221157877772779,0.027058914422683156
3000,0,exact_pair,-1,20560915,,2287,70,D26,0.035084519727738704,-0.0560457303617119
3000,0,exact_pair,-1,20560915,,2287,70,D27,0.07323592263511017,-0.0445648387530182
3000,0,exact_pair,-1,20560915,,2287,70,D28,0.0631535383270353,-0.038376348345781075
3000,0,exact_pair,-1,20560915,,2287,70,D29,0.11942027697337151,-0.024360774594402557
3000,0,exact_pair,-1,20560915,,2287,70,D30,0.13523229087605118,-0.017963483342009035
3000,0,exact_pair,-1,20560915,,2287,70,D31,0.14115501757881843,-0.006526514210656753
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D00,-0.010578756166914047,-0.053459485061286394
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D01,-0.0008445453691595219,-0.058276937339182266
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D02,-0.030906630211608537,-0.06692894735423449
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D03,-0.0216859177677008,-0.06725554406562928
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D04,0.0014109723044207492,-0.06328935681139392
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D05,0.008478027812319027,-0.06283140493466277
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D06,-0.004326645467551903,-0.053319917962409535
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D07,0.013555581866885064,-0.057878949381998224
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D08,-0.014999666965577075,-0.06824820328345549
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D09,0.05685076625783939,-0.031138351011269494
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D10,-0.003019006030876685,-0.08131033808562771
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D11,0.03647871119154153,-0.049537174722460664
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D12,-0.013319898683628976,-0.05685865910084842
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D13,-0.02268810671033536,-0.06322297832258084
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D14,-0.0012455606933926948,-0.0697854453318103
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D15,0.002461858276387168,-0.06050938041962661
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D16,0.020905504905845907,-0.044472890819391875
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D17,-0.011204585668549346,-0.05953964470903994
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D18,-0.012065772519864435,-0.07559398887240687
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D19,-0.024928424231673924,-0.062292431084665756
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D20,-0.06404270918372183,-0.09962009835239116
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D21,-0.02196976598217103,-0.058491091704229614
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D22,0.03851492214678113,-0.04532766820966416
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D23,0.06231998988344849,-0.03724454154985324
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D24,0.02696267889278944,-0.05728874104178261
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D25,0.004042235646132843,-0.056308617178496334
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D26,-0.07311051664518423,-0.09304183360172669
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D27,0.010220042716508646,-0.070422142523904
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D28,0.0001240035547770164,-0.05953781889557219
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D29,-0.028499990891351783,-0.07644910405664462
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D30,0.013369733682906663,-0.07331912847802569
3000,0,within_control_batch_shuffle,0,20560915,21560915.0,2287,70,D31,0.00800464301060693,-0.0582266648980001
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D00,-0.0064809226001501154,-0.0622539580141761
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D01,-0.02705909423503804,-0.06476817266411916
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D02,-0.06256390612357968,-0.08929986351960051
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D03,0.031458604298170836,-0.04016325489383843
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D04,0.029146396106891567,-0.05591305696935933
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D05,0.036590009811519685,-0.03984440009772472
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D06,0.04269608324216182,-0.04542371097351361
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D07,0.033207298019358344,-0.051847117212487026
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D08,-0.03519177586935833,-0.08604021887018698
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D09,-0.002890181751656974,-0.04804122597707683
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D10,-0.025532748984439982,-0.07303322613297025
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D11,-0.03898601585627156,-0.08302008609777967
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D12,0.0385616927273183,-0.031125358983656204
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D13,-0.015249811963323328,-0.06421008403430473
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D14,0.016378529713816765,-0.0480873791502856
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D15,-0.04443086282669114,-0.08575744473271785
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D16,0.05635561772052349,-0.03878867722516666
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D17,-0.029969489621151407,-0.06558150166915011
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D18,-0.06342190204941472,-0.10376837338018685
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D19,-0.02119414655479422,-0.076529112875662
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D20,-0.007941866263236518,-0.0614123060925591
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D21,0.008335627928507146,-0.059600672083359285
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D22,0.037252822843950414,-0.04335085938470029
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D23,-0.013129794709464822,-0.06317919790451065
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D24,-0.018576617217000272,-0.07627224106096864
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D25,-0.025645794257492072,-0.07611888638014874
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D26,-0.04701671598466061,-0.07673686884393205
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D27,-0.014865103248782086,-0.06621219624517982
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D28,-0.007059847951925999,-0.05208557310292106
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D29,-0.03821052950171482,-0.08440790862632008
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D30,-0.01578877562404668,-0.06742427091016356
3000,0,within_control_batch_shuffle,1,20560915,21560916.0,2287,70,D31,0.03797188666062616,-0.030692713653828196
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D00,-0.011151460006375187,-0.06254337603450622
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D01,-0.03863730290425314,-0.06659362284841164
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D02,0.00531372135569652,-0.06935107594908407
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D03,-0.005112507744539947,-0.06915940760972616
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D04,0.002332760852678914,-0.05538528293191014
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D05,-0.013233633549038872,-0.061491671488027144
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D06,-0.00011611009742792483,-0.07037158302870195
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D07,-0.0042723628208692225,-0.07031662830346375
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D08,0.027591010931967135,-0.06484850344222681
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D09,-0.006904165272978649,-0.0628511472870501
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D10,0.06358400577792618,-0.03591012332772059
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D11,0.01749868768340185,-0.052746782464631714
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D12,-0.0029956634937860194,-0.06669401630999117
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D13,-0.03846470695459363,-0.07345735258014585
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D14,0.011355652811825259,-0.06728360780937281
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D15,-0.00549051551904728,-0.07187081392559413
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D16,0.018214120972014795,-0.058356534586578857
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D17,-0.023813649363872372,-0.06880004418230468
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D18,-0.002101606319178423,-0.06793547831621205
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D19,-0.003008317979118347,-0.05075220858098062
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D20,-0.010994205543426878,-0.07107758191984703
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D21,0.024629245923967823,-0.04954935205230693
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D22,-0.01331038315943747,-0.07537310443789735
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D23,0.026992371811371242,-0.05041642380154099
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D24,-0.01229686203233502,-0.07551610287294275
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D25,0.010861842127959665,-0.05416954589580647
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D26,0.030653392894676515,-0.05216012720790686
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D27,-0.011148095956433526,-0.05658034590666916
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D28,0.008555169102139723,-0.04359074880056779
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D29,-0.011213558652018393,-0.06475447455357863
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D30,0.05558909359949906,-0.04299413511058425
3000,0,within_control_batch_shuffle,2,20560915,21560917.0,2287,70,D31,0.018217460161714275,-0.06097830398493831
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D00,0.00786456061854809,-0.050661371166040636
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D01,0.04840249415341083,-0.04209333259175674
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D02,0.01790608203053836,-0.06737722649721722
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D03,0.028376993151624254,-0.04517354280657426
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D04,0.00683109959046534,-0.05692852167865592
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D05,-0.042617928813489,-0.08361393858157817
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D06,0.010478669075159918,-0.062163858040856335
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D07,0.017155517122008117,-0.055633846817765065
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D08,0.018134330787759268,-0.054041419844852445
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D09,-0.018771320010252404,-0.0819869157570694
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D10,0.03092332935995082,-0.05210801690475497
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D11,0.012666707993508079,-0.058240070766957475
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D12,-0.03589820298549917,-0.07044923492747013
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D13,-0.009033259872841528,-0.059037196097828426
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D14,0.032233595855960154,-0.04578656789927904
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D15,0.02048719988671414,-0.05226369943935749
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D16,0.01846443053651991,-0.05429518920506804
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D17,-0.03796909901524809,-0.07039373810495553
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D18,-0.011552922955600935,-0.07333617968972428
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D19,0.04059208654658483,-0.03674541689801014
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D20,-0.008633085810730122,-0.06551772037551129
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D21,0.00955328600133462,-0.057065685245906383
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D22,-0.01641638429768347,-0.08254067937706666
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D23,0.004841393925401961,-0.06032518278443
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D24,-0.04086899051817404,-0.10377285900401478
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D25,0.027343938934845866,-0.03878322025427594
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D26,-0.030297173189435943,-0.07918341415089158
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D27,-0.03340430575271384,-0.07069031856162478
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D28,0.03211060311419161,-0.04256710838556432
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D29,-0.0023755077337234537,-0.064119083102669
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D30,0.025234923730375333,-0.05078614928313563
3000,0,within_control_batch_shuffle,3,20560915,21560918.0,2287,70,D31,-0.016634642172440265,-0.06233812786214843
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D00,0.00853491990528519,-0.05551698167589003
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D01,0.016974540304412894,-0.04214306507630505
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D02,0.05822297130546658,-0.03159960754652036
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D03,0.02646140532620839,-0.044115429151609487
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D04,-0.017502874757995862,-0.07649934660752233
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D05,0.008005256247568208,-0.06700028625725829
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D06,-0.00664475500759514,-0.06908231896882033
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D07,0.004522789621758868,-0.06287698592406943
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D08,0.027063387161825034,-0.06172289316409163
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D09,0.01975428297881982,-0.05536960423729731
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D10,-0.0015224323369864253,-0.0641800842327227
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D11,0.012500979503480305,-0.05812580280866486
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D12,0.025048481604570228,-0.04213792214413492
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D13,-0.023764491841462395,-0.06963072730774145
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D14,0.001190534355518268,-0.05501980224636016
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D15,-0.00015844607108620435,-0.06455885018698582
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D16,0.007655337805468558,-0.06191052243581474
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D17,-0.011459391727851957,-0.06665439732042966
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D18,-0.03697791757613609,-0.0908100149592852
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D19,0.04149892339493454,-0.0354420039311123
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D20,-0.007999639179313301,-0.07477635704274
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D21,-0.00095044387662366,-0.08205925811294268
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D22,0.01607471042941239,-0.05505332401727214
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D23,-0.03826139206843889,-0.08412316777697537
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D24,0.009469543354889214,-0.0684235612480677
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D25,0.0015239785846321396,-0.06162955804854575
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D26,0.030366179690466094,-0.04899291769440728
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D27,0.005173880743725163,-0.06451915975616429
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D28,0.0012794684949609637,-0.05432667882351594
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D29,0.048906177809983686,-0.03990641236247039
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D30,-0.03799328702349366,-0.11911090968644977
3000,0,within_control_batch_shuffle,4,20560915,21560919.0,2287,70,D31,0.06583963895685664,-0.025863989961324663
3000,1,exact_pair,-1,20560916,,2287,70,D00,0.039933392979015596,-0.043016557304178304
3000,1,exact_pair,-1,20560916,,2287,70,D01,0.047722011110110464,-0.06276637836257981
3000,1,exact_pair,-1,20560916,,2287,70,D02,0.10174507694418276,-0.0525107057819405
3000,1,exact_pair,-1,20560916,,2287,70,D03,0.10471537846457468,-0.03149208325271191
3000,1,exact_pair,-1,20560916,,2287,70,D04,0.020501215201126778,-0.06276762568232641
3000,1,exact_pair,-1,20560916,,2287,70,D05,0.2913174181242623,0.06928337794505568
3000,1,exact_pair,-1,20560916,,2287,70,D06,0.05301895286638507,-0.03963149466899396
3000,1,exact_pair,-1,20560916,,2287,70,D07,0.10210333954278666,-0.03343738524586626
3000,1,exact_pair,-1,20560916,,2287,70,D08,0.08310236051224557,-0.07880695800251214
3000,1,exact_pair,-1,20560916,,2287,70,D09,0.00984008563871427,-0.06336332173757975
3000,1,exact_pair,-1,20560916,,2287,70,D10,0.08129107452713032,-0.048743991638333206
3000,1,exact_pair,-1,20560916,,2287,70,D11,0.062219087926664474,-0.056663450601576404
3000,1,exact_pair,-1,20560916,,2287,70,D12,0.051889261363287226,-0.04330155589313134
3000,1,exact_pair,-1,20560916,,2287,70,D13,0.11834448020408335,-0.015939823042372403
3000,1,exact_pair,-1,20560916,,2287,70,D14,0.046719603386541866,-0.04704750934041724
3000,1,exact_pair,-1,20560916,,2287,70,D15,0.0715106557070984,-0.06115742725444573
3000,1,exact_pair,-1,20560916,,2287,70,D16,0.06655269156746389,-0.049959816927839684
3000,1,exact_pair,-1,20560916,,2287,70,D17,0.05260368714258429,-0.040206575464863725
3000,1,exact_pair,-1,20560916,,2287,70,D18,0.17267549446520067,-0.00040423782118703677
3000,1,exact_pair,-1,20560916,,2287,70,D19,0.05967748166735875,-0.03415239786037949
3000,1,exact_pair,-1,20560916,,2287,70,D20,0.020802862381109715,-0.06481081781767895
3000,1,exact_pair,-1,20560916,,2287,70,D21,0.2028795769553012,0.020473876584138462
3000,1,exact_pair,-1,20560916,,2287,70,D22,0.1383943240929386,-0.016839799943273892
3000,1,exact_pair,-1,20560916,,2287,70,D23,0.1967113829012653,0.004008065833638885
3000,1,exact_pair,-1,20560916,,2287,70,D24,0.15513267214127824,-0.017510851510311953
3000,1,exact_pair,-1,20560916,,2287,70,D25,0.24538386911110113,0.040973186430842246
3000,1,exact_pair,-1,20560916,,2287,70,D26,0.024439461336304404,-0.07236165112031556
