target_gene,n_compounds_hit,hub_frac,hub_flag
ITCH,718,0.004404880951650604,frequent
ITFG1,206,0.0012637959276323458,specific
ITFG2,469,0.002877282961454224,specific
ITGA1,318,0.0019509082766363396,specific
ITGA10,225,0.0013803596296955234,specific
ITGA11,353,0.002165630885700088,specific
ITGA2,581,0.003564395310458218,frequent
ITGA2B,577,0.0035398555837080755,frequent
ITGA3,567,0.003478506266832719,frequent
ITGA4,306,0.0018772890963859117,specific
ITGA5,427,0.0026196158305777264,specific
ITGA6,391,0.0023987582898264428,specific
ITGA7,62,0.00038036576462721085,specific
ITGA8,193,0.0011840418156943823,specific
ITGA9,303,0.0018588843013233047,specific
ITGAD,228,0.0013987644247581304,specific
ITGAE,559,0.0034294268133324337,frequent
ITGAL,675,0.00414107888908657,frequent
ITGAM,236,0.0014478438782584155,specific
ITGAV,560,0.003435561745019969,frequent
ITGAX,640,0.0039263562800228215,frequent
ITGB1,220,0.001349684971257845,specific
ITGB1BP1,377,0.0023128692462009437,specific
ITGB1BP2,310,0.0019018288231360545,specific
ITGB2,418,0.0025644014453899055,specific
ITGB3,159,0.0009754541383181698,specific
ITGB3BP,393,0.002411028153201514,specific
ITGB4,142,0.0008711602996300637,specific
ITGB5,631,0.003871141894835001,frequent
ITGB6,289,0.0017729952576978055,specific
ITGB7,232,0.001423304151508273,specific
ITGB8,224,0.0013742246980079876,specific
ITGBL1,341,0.00209201170544966,specific
ITIH1,324,0.0019877178667615535,specific
ITIH2,333,0.0020429322519493745,specific
ITIH3,281,0.0017239158041975203,specific
ITIH4,284,0.0017423205992601273,specific
ITIH5,174,0.0010674781136312047,specific
ITIH6,299,0.0018343445745731622,specific
ITK,671,0.004116539162336427,frequent
ITLN1,412,0.0025275918552646916,specific
ITLN2,175,0.0010736130453187405,specific
ITM2A,373,0.002288329519450801,specific
ITM2B,295,0.0018098048478230194,specific
ITM2C,181,0.0011104226354439544,specific
ITPA,260,0.0015950822387592715,specific
ITPK1,858,0.005263771387905596,frequent
ITPKA,216,0.0013251452445077025,specific
ITPKB,244,0.0014969233317587009,specific
ITPKC,272,0.0016687014190096994,specific
ITPR1,199,0.0012208514058195963,specific
ITPR2,227,0.0013926294930705946,specific
ITPR3,403,0.0024723774700768707,specific
ITPRID1,342,0.0020981466371371954,specific
ITPRID2,270,0.001656431555634628,specific
ITPRIP,705,0.00432512683971264,frequent
ITPRIPL1,252,0.0015460027852589862,specific
ITPRIPL2,471,0.0028895528248292957,specific
ITSN1,245,0.0015030582634462364,specific
ITSN2,834,0.0051165330274047394,frequent
IVD,634,0.003889546689897608,frequent
IVL,321,0.0019693130716989466,specific
IVNS1ABP,949,0.005822050171471341,frequent
IWS1,1801,0.011049011969251723,hub_generic_stress
IYD,14,8.588904362549923e-05,specific
IZUMO1,246,0.0015091931951337722,specific
IZUMO1R,11,6.748424856289225e-05,specific
IZUMO2,306,0.0018772890963859117,specific
IZUMO3,324,0.0019877178667615535,specific
IZUMO4,537,0.003294458316206649,frequent
JADE1,897,0.005503033723719486,frequent
JADE2,809,0.004963159735216349,frequent
JADE3,216,0.0013251452445077025,specific
JAG1,312,0.0019140986865111257,specific
JAG2,73,0.0004478500131901031,specific
JAGN1,798,0.004895675486653456,frequent
JAK1,386,0.0023680836313887646,specific
JAK2,559,0.0034294268133324337,frequent
JAK3,296,0.0018159397795105552,specific
JAKMIP1,363,0.002226980202575444,specific
JAKMIP2,366,0.002245384997638051,specific
JAKMIP3,173,0.001061343181943669,specific
JAM2,283,0.0017361856675725915,specific
JAM3,218,0.0013374151078827737,specific
JAML,382,0.002343543904638622,specific
JARID2,156,0.0009570493432555628,specific
JAZF1,641,0.003932491211710357,frequent
JCAD,99,0.0006073582370660302,specific
JCHAIN,1083,0.006644131017601119,frequent
JDP2,202,0.0012392562008822032,specific
JHY,128,0.0007852712560045644,specific
JKAMP,700,0.004294452181274962,frequent
JMJD1C,744,0.00456438917552653,frequent
JMJD4,124,0.0007607315292544217,specific
JMJD6,1378,0.008453935865424138,frequent
JMJD8,361,0.002214710339200373,specific
JMY,490,0.003006116526892473,frequent
JOSD1,528,0.003239243931018828,frequent
JOSD2,667,0.004091999435586285,frequent
JPH1,365,0.002239250065950516,specific
JPH2,300,0.0018404795062606978,specific
JPH3,249,0.0015275979901963792,specific
JPH4,267,0.001638026760572021,specific
JPT1,231,0.0014171692198207374,specific
JPT2,428,0.0026257507622652622,specific
JRK,524,0.0032147042042686854,frequent
JRKL,341,0.00209201170544966,specific
JSRP1,189,0.0011595020889442395,specific
JTB,229,0.001404899356445666,specific
JUN,1910,0.01171771952319311,hub_generic_stress
JUNB,2051,0.012582744891135637,hub_generic_stress
JUND,298,0.0018282096428856264,specific
JUP,324,0.0019877178667615535,specific
KAAG1,126,0.0007730013926294931,specific
KALRN,867,0.005318985773093417,frequent
KANK1,378,0.002319004177888479,specific
KANK2,87,0.0005337390568156023,specific
KANK3,438,0.002687100079140619,specific
KANK4,200,0.0012269863375071318,specific
KANSL1,4418,0.027104128195532543,hub_generic_stress
KANSL1L,236,0.0014478438782584155,specific
KANSL2,6727,0.04126968546205238,hub_generic_stress
KANSL3,4841,0.029699204299360127,hub_generic_stress
KARS,884,0.005423279611781523,frequent
KARS1,371,0.0022760596560757297,specific
KASH5,357,0.0021901706124502303,specific
KAT14,1398,0.008576634499174852,frequent
KAT2A,580,0.0035582603787706825,frequent
KAT2B,256,0.0015705425120091287,specific
KAT5,423,0.0025950761038275837,specific
KAT6A,548,0.003361942564769541,frequent
KAT6B,578,0.003545990515395611,frequent
KAT7,675,0.00414107888908657,frequent
KAT8,1723,0.010570487297623941,hub_generic_stress
KATNA1,543,0.003331267906331863,frequent
KATNAL1,496,0.003042926117017687,frequent
KATNAL2,388,0.002380353494763836,specific
KATNB1,312,0.0019140986865111257,specific
KATNBL1,303,0.0018588843013233047,specific
KATNIP,493,0.00302452132195508,frequent
KAZALD1,452,0.002772989122766118,specific
KAZN,326,0.0019999877301366247,specific
KBTBD11,1448,0.008883381083551635,frequent
KBTBD12,239,0.0014662486733210225,specific
KBTBD13,375,0.002300599382825872,specific
KBTBD2,606,0.0037177686026466095,frequent
KBTBD3,400,0.0024539726750142637,specific
KBTBD4,259,0.0015889473070717357,specific
KBTBD6,483,0.0029631720050797236,specific
KBTBD7,318,0.0019509082766363396,specific
KBTBD8,293,0.0017975349844479482,specific
KCMF1,299,0.0018343445745731622,specific
KCNA1,443,0.002717774737578297,specific
KCNA10,434,0.002662560352390476,specific
KCNA2,469,0.002877282961454224,specific
KCNA3,239,0.0014662486733210225,specific
KCNA4,205,0.0012576609959448102,specific
KCNA5,326,0.0019999877301366247,specific
KCNA6,311,0.00190796375482359,specific
KCNA7,219,0.0013435500395703095,specific
KCNAB1,716,0.004392611088275532,frequent
KCNAB2,331,0.0020306623885743033,specific
KCNAB3,159,0.0009754541383181698,specific
KCNB1,191,0.001171771952319311,specific
KCNB2,174,0.0010674781136312047,specific
KCNC1,178,0.0010920178403813474,specific
KCNC2,434,0.002662560352390476,specific
KCNC3,681,0.004177888479211784,frequent
KCNC4,292,0.0017914000527604124,specific
KCND1,209,0.0012822007226949528,specific
KCND2,72,0.00044171508150256747,specific
KCND3,85,0.000521469193440531,specific
KCNE1,63,0.00038650069631474655,specific
KCNE2,250,0.0015337329218839148,specific
KCNE3,238,0.001460113741633487,specific
KCNE4,73,0.0004478500131901031,specific
KCNE5,81,0.0004969294666903884,specific
KCNF1,287,0.0017607253943227343,specific
KCNG1,299,0.0018343445745731622,specific
KCNG2,205,0.0012576609959448102,specific
KCNG3,772,0.004736167262777529,frequent
KCNG4,260,0.0015950822387592715,specific
KCNH1,350,0.002147226090637481,specific
KCNH2,527,0.0032331089993312924,frequent
KCNH3,308,0.001889558959760983,specific
KCNH4,620,0.003803657646272109,frequent
KCNH5,75,0.00046011987656517444,specific
KCNH6,194,0.001190176747381918,specific
KCNH7,344,0.002110416500512267,specific
KCNH8,157,0.0009631842749430985,specific
KCNIP1,48,0.0002944767210017116,specific
KCNIP2,109,0.0006687075539413868,specific
KCNIP3,474,0.0029079576198919026,specific
KCNIP4,604,0.0037054987392715383,frequent
KCNJ1,403,0.0024723774700768707,specific
KCNJ10,202,0.0012392562008822032,specific
KCNJ11,381,0.002337408972951086,specific
KCNJ13,257,0.0015766774436966643,specific
KCNJ14,634,0.003889546689897608,frequent
KCNJ15,731,0.0044846350635885665,frequent
KCNJ16,223,0.001368089766320452,specific
KCNJ2,129,0.0007914061876921001,specific
KCNJ3,93,0.0005705486469408163,specific
KCNJ4,249,0.0015275979901963792,specific
KCNJ5,249,0.0015275979901963792,specific
KCNJ5-AS1,250,0.0015337329218839148,specific
KCNJ6,333,0.0020429322519493745,specific
KCNJ8,326,0.0019999877301366247,specific
KCNJ9,339,0.0020797418420745884,specific
KCNK1,145,0.0008895650946926706,specific
KCNK10,371,0.0022760596560757297,specific
KCNK12,1205,0.007392592683480469,frequent
KCNK13,243,0.0014907884000711653,specific
KCNK15,185,0.001134962362194097,specific
KCNK16,251,0.0015398678535714504,specific
KCNK17,230,0.0014110342881332016,specific
KCNK18,277,0.0016993760774473776,specific
KCNK2,325,0.0019938527984490893,specific
KCNK3,296,0.0018159397795105552,specific
KCNK4,318,0.0019509082766363396,specific
KCNK5,295,0.0018098048478230194,specific
KCNK6,171,0.0010490733185685977,specific
KCNK7,1282,0.007864982423420715,frequent
KCNK9,328,0.0020122575935116963,specific
KCNMA1,299,0.0018343445745731622,specific
KCNMB1,712,0.00436807136152539,frequent
KCNMB2,142,0.0008711602996300637,specific
KCNMB3,342,0.0020981466371371954,specific
KCNMB4,183,0.0011226924988190256,specific
KCNN1,502,0.0030797357071429008,frequent
KCNN2,111,0.0006809774173164582,specific
KCNN3,285,0.001748455530947663,specific
KCNN4,296,0.0018159397795105552,specific
KCNQ1,284,0.0017423205992601273,specific
KCNQ2,140,0.0008588904362549923,specific
KCNQ3,69,0.0004233102864399605,specific
KCNQ4,179,0.001098152772068883,specific
KCNQ5,379,0.002325139109576015,specific
KCNRG,305,0.0018711541646983761,specific
KCNS1,205,0.0012576609959448102,specific
KCNS2,229,0.001404899356445666,specific
KCNS3,309,0.0018956938914485187,specific
KCNT1,98,0.0006012233053784946,specific
KCNT2,412,0.0025275918552646916,specific
KCNU1,375,0.002300599382825872,specific
KCNV1,279,0.001711645940822449,specific
KCNV2,159,0.0009754541383181698,specific
KCP,266,0.0016318918288844855,specific
KCTD1,48,0.0002944767210017116,specific
KCTD10,305,0.0018711541646983761,specific
KCTD11,4942,0.030318832399801227,hub_generic_stress
KCTD12,809,0.004963159735216349,frequent
KCTD13,1425,0.008742277654738315,frequent
KCTD14,78,0.0004785246716277814,specific
KCTD15,694,0.004257642591149748,frequent
KCTD16,303,0.0018588843013233047,specific
KCTD17,417,0.0025582665137023697,specific
KCTD18,455,0.002791393917828725,specific
KCTD19,245,0.0015030582634462364,specific
KCTD2,244,0.0014969233317587009,specific
KCTD20,229,0.001404899356445666,specific
KCTD21,242,0.0014846534683836295,specific
KCTD3,296,0.0018159397795105552,specific
KCTD4,408,0.002503052128514549,specific
KCTD5,129,0.0007914061876921001,specific
KCTD6,518,0.0031778946141434714,frequent
KCTD8,299,0.0018343445745731622,specific
KCTD9,203,0.0012453911325697388,specific
KDELR1,263,0.0016134870338218785,specific
KDELR2,400,0.0024539726750142637,specific
KDELR3,553,0.0033926172232072197,frequent
KDF1,885,0.005429414543469058,frequent
KDM1A,3635,0.022300476684192123,hub_generic_stress
KDM1B,359,0.002202440475825302,specific
KDM2A,670,0.004110404230648892,frequent
KDM2B,354,0.0021717658173876233,specific
KDM3A,180,0.0011042877037564186,specific
KDM3B,605,0.0037116336709590737,frequent
KDM4A,747,0.004582793970589138,frequent
KDM4B,617,0.003785252851209502,frequent
KDM4C,306,0.0018772890963859117,specific
KDM4D,152,0.0009325096165054202,specific
KDM4E,280,0.0017177808725099845,specific
KDM5A,2127,0.013048999699388348,hub_generic_stress
KDM5B,638,0.003914086416647751,frequent
KDM5C,734,0.004503039858651174,frequent
KDM5D,529,0.003245378862706364,frequent
KDM6A,428,0.0026257507622652622,specific
KDM6B,249,0.0015275979901963792,specific
KDM7A,359,0.002202440475825302,specific
KDM8,630,0.0038650069631474653,frequent
KDR,310,0.0019018288231360545,specific
KDSR,125,0.0007668664609419574,specific
KEAP1,1593,0.009772946178244306,frequent
KEL,192,0.0011779068840068465,specific
KERA,248,0.0015214630585088434,specific
KHDC1,245,0.0015030582634462364,specific
KHDC1L,1291,0.007920196808608537,frequent
KHDC3L,284,0.0017423205992601273,specific
KHDC4,530,0.0032515137943938993,frequent
KHDRBS1,241,0.0014785185366960939,specific
KHDRBS2,553,0.0033926172232072197,frequent
KHDRBS3,199,0.0012208514058195963,specific
KHK,288,0.0017668603260102699,specific
KHNYN,244,0.0014969233317587009,specific
KHSRP,992,0.006085852234035374,frequent
KIAA0040,267,0.001638026760572021,specific
KIAA0100,245,0.0015030582634462364,specific
KIAA0232,401,0.0024601076067017995,specific
KIAA0319,216,0.0013251452445077025,specific
KIAA0319L,435,0.002668695284078012,specific
KIAA0355,385,0.002361948699701229,specific
KIAA0408,151,0.0009263746848178846,specific
KIAA0513,238,0.001460113741633487,specific
KIAA0586,324,0.0019877178667615535,specific
KIAA0753,273,0.001674836350697235,specific
KIAA0825,641,0.003932491211710357,frequent
KIAA0895L,209,0.0012822007226949528,specific
KIAA0930,250,0.0015337329218839148,specific
KIAA1109,126,0.0007730013926294931,specific
KIAA1143,309,0.0018956938914485187,specific
KIAA1191,655,0.004018380255335857,frequent
KIAA1210,412,0.0025275918552646916,specific
KIAA1217,273,0.001674836350697235,specific
KIAA1324L,451,0.0027668541910785822,specific
KIAA1328,234,0.0014355740148833443,specific
KIAA1522,300,0.0018404795062606978,specific
KIAA1549,123,0.0007545965975668861,specific
KIAA1549L,218,0.0013374151078827737,specific
KIAA1586,329,0.0020183925251992317,specific
KIAA1614,137,0.0008404856411923853,specific
KIAA1671,183,0.0011226924988190256,specific
KIAA1755,178,0.0010920178403813474,specific
KIAA1958,321,0.0019693130716989466,specific
KIAA2013,277,0.0016993760774473776,specific
KIAA2026,441,0.002705504874203226,specific
KICS2,84,0.0005153342617529954,specific
KIDINS220,377,0.0023128692462009437,specific
KIF11,475,0.002914092551579438,specific
KIF12,160,0.0009815890700057054,specific
KIF13A,219,0.0013435500395703095,specific
KIF13B,875,0.005368065226593702,frequent
KIF14,726,0.004453960405150888,frequent
KIF15,468,0.0028711480297666887,specific
KIF16B,301,0.0018466144379482333,specific
KIF17,138,0.000846620572879921,specific
KIF18A,277,0.0016993760774473776,specific
KIF18B,262,0.0016073521021343427,specific
KIF19,168,0.0010306685235059907,specific
KIF1A,403,0.0024723774700768707,specific
KIF1B,273,0.001674836350697235,specific
KIF1C,423,0.0025950761038275837,specific
KIF20A,4647,0.02850902755197821,hub_generic_stress
KIF20B,343,0.002104281568824731,specific
KIF21A,348,0.0021349562272624093,specific
KIF21B,559,0.0034294268133324337,frequent
KIF22,178,0.0010920178403813474,specific
KIF23,494,0.0030306562536426157,frequent
KIF24,155,0.0009509144115680272,specific
KIF25,215,0.0013190103128201667,specific
KIF26A,105,0.0006441678271912442,specific
KIF26B,545,0.003343537769706934,frequent
KIF27,343,0.002104281568824731,specific
KIF2A,394,0.0024171630848890497,specific
KIF2B,120,0.0007361918025042791,specific
KIF2C,261,0.001601217170446807,specific
KIF3A,446,0.002736179532640904,specific
KIF3B,308,0.001889558959760983,specific
KIF3C,330,0.0020245274568867675,specific
KIF4A,451,0.0027668541910785822,specific
KIF4B,158,0.0009693192066306342,specific
KIF5A,292,0.0017914000527604124,specific
KIF5B,647,0.003969300801835571,frequent
KIF5C,671,0.004116539162336427,frequent
KIF6,175,0.0010736130453187405,specific
KIF7,489,0.0029999815952049375,specific
KIF9,394,0.0024171630848890497,specific
KIFAP3,1312,0.008049030374046785,frequent
KIFBP,218,0.0013374151078827737,specific
KIFC1,403,0.0024723774700768707,specific
KIFC2,201,0.0012331212691946674,specific
KIFC3,220,0.001349684971257845,specific
KIN,2230,0.01368089766320452,hub_generic_stress
KIR2DL1,365,0.002239250065950516,specific
KIR2DL3,112,0.0006871123490039938,specific
KIR2DL4,115,0.0007055171440666008,specific
KIR2DS4,147,0.0009018349580677419,specific
KIR3DL1,159,0.0009754541383181698,specific
KIR3DL2,233,0.0014294390831958085,specific
KIRREL1,455,0.002791393917828725,specific
KIRREL2,565,0.0034662364034576476,frequent
KIRREL3,311,0.00190796375482359,specific
KISS1,120,0.0007361918025042791,specific
KISS1R,695,0.004263777522837283,frequent
KIT,347,0.002128821295574874,specific
KITLG,127,0.0007791363243170287,specific
KIZ,292,0.0017914000527604124,specific
KL,237,0.0014539788099459513,specific
KLB,231,0.0014171692198207374,specific
KLC1,387,0.0023742185630763,specific
KLC2,485,0.0029754418684547947,specific
KLC3,391,0.0023987582898264428,specific
KLC4,497,0.0030490610487052226,frequent
KLF1,204,0.0012515260642572744,specific
KLF10,425,0.0026073459672026553,specific
KLF11,411,0.0025214569235771558,specific
KLF12,258,0.0015828123753842001,specific
KLF13,997,0.006116526892473053,frequent
KLF14,269,0.0016502966239470924,specific
KLF15,309,0.0018956938914485187,specific
KLF16,1757,0.010779074975000153,hub_generic_stress
KLF17,340,0.002085876773762124,specific
KLF2,669,0.004104269298961356,frequent
KLF3,451,0.0027668541910785822,specific
KLF4,188,0.001153367157256704,specific
KLF5,499,0.003061330912080294,frequent
KLF6,393,0.002411028153201514,specific
KLF7,340,0.002085876773762124,specific
KLF8,408,0.002503052128514549,specific
KLF9,132,0.000809810982754707,specific
KLHDC1,337,0.0020674719786995172,specific
KLHDC10,513,0.0031472199557057933,frequent
KLHDC2,214,0.0013128753811326311,specific
KLHDC3,414,0.0025398617186397627,specific
KLHDC4,343,0.002104281568824731,specific
KLHDC7A,494,0.0030306562536426157,frequent
KLHDC7B,388,0.002380353494763836,specific
KLHDC8A,387,0.0023742185630763,specific
KLHDC8B,568,0.0034846411985202546,frequent
KLHDC9,190,0.0011656370206317753,specific
KLHL1,259,0.0015889473070717357,specific
KLHL10,132,0.000809810982754707,specific
KLHL11,539,0.0033067281795817203,frequent
KLHL12,475,0.002914092551579438,specific
KLHL13,179,0.001098152772068883,specific
KLHL14,161,0.0009877240016932412,specific
KLHL15,355,0.002177900749075159,specific
KLHL17,450,0.002760719259391047,specific
KLHL18,378,0.002319004177888479,specific
KLHL2,212,0.0013006055177575597,specific
KLHL20,167,0.0010245335918184551,specific
KLHL21,514,0.0031533548873933287,frequent
KLHL22,151,0.0009263746848178846,specific
KLHL23,409,0.0025091870602020846,specific
KLHL24,245,0.0015030582634462364,specific
KLHL25,196,0.0012024466107569893,specific
KLHL26,1591,0.009760676314869234,frequent
KLHL28,1121,0.006877258421727474,frequent
KLHL29,592,0.0036318795590211104,frequent
KLHL3,284,0.0017423205992601273,specific
KLHL30,446,0.002736179532640904,specific
KLHL31,439,0.0026932350108281543,specific
KLHL32,250,0.0015337329218839148,specific
KLHL33,93,0.0005705486469408163,specific
KLHL34,511,0.0031349500923307217,frequent
KLHL35,363,0.002226980202575444,specific
KLHL36,222,0.0013619548346329165,specific
KLHL38,18,0.00011042877037564187,specific
KLHL4,80,0.0004907945350028527,specific
KLHL40,376,0.002306734314513408,specific
KLHL41,156,0.0009570493432555628,specific
KLHL42,295,0.0018098048478230194,specific
KLHL5,756,0.004638008355776958,frequent
KLHL6,295,0.0018098048478230194,specific
KLHL7,313,0.0019202336181986615,specific
KLHL8,260,0.0015950822387592715,specific
KLHL9,231,0.0014171692198207374,specific
KLK1,289,0.0017729952576978055,specific
KLK10,36,0.00022085754075128373,specific
KLK11,114,0.0006993822123790652,specific
KLK12,128,0.0007852712560045644,specific
KLK13,322,0.0019754480033864824,specific
KLK14,229,0.001404899356445666,specific
KLK15,315,0.0019325034815737326,specific
KLK2,248,0.0015214630585088434,specific
KLK3,222,0.0013619548346329165,specific
KLK4,554,0.003398752154894755,frequent
KLK5,190,0.0011656370206317753,specific
KLK6,177,0.0010858829086938116,specific
KLK7,211,0.0012944705860700241,specific
KLK8,198,0.0012147164741320605,specific
KLK9,45,0.00027607192593910465,specific
KLKB1,335,0.002055202115324446,specific
KLLN,296,0.0018159397795105552,specific
KLRB1,606,0.0037177686026466095,frequent
KLRC1,365,0.002239250065950516,specific
KLRC2,222,0.0013619548346329165,specific
KLRC3,57,0.0003496911061895326,specific
KLRC4,233,0.0014294390831958085,specific
KLRD1,643,0.003944761075085429,frequent
KLRF1,704,0.004318991908025104,frequent
KLRF2,378,0.002319004177888479,specific
KLRG1,982,0.006024502917160017,frequent
KLRG2,269,0.0016502966239470924,specific
KLRK1,325,0.0019938527984490893,specific
KMO,314,0.001926368549886197,specific
KMT2A,309,0.0018956938914485187,specific
KMT2B,705,0.00432512683971264,frequent
KMT2C,1034,0.006343519364911871,frequent
KMT2D,552,0.003386482291519684,frequent
KMT2E,293,0.0017975349844479482,specific
KMT5A,250,0.0015337329218839148,specific
KMT5B,900,0.005521438518782094,frequent
KMT5C,413,0.0025337267869522274,specific
KNCN,179,0.001098152772068883,specific
KNDC1,374,0.0022944644511383367,specific
KNG1,451,0.0027668541910785822,specific
KNL1,251,0.0015398678535714504,specific
KNOP1,624,0.0038281973730222513,frequent
KNSTRN,154,0.0009447794798804915,specific
KNTC1,565,0.0034662364034576476,frequent
KPNA1,405,0.002484647333451942,specific
KPNA2,557,0.003417156949957362,frequent
KPNA3,755,0.004631873424089423,frequent
KPNA4,469,0.002877282961454224,specific
KPNA5,363,0.002226980202575444,specific
KPNA6,218,0.0013374151078827737,specific
KPNA7,173,0.001061343181943669,specific
KPNB1,2292,0.014061263427831731,hub_generic_stress
KPRP,212,0.0013006055177575597,specific
KPTN,351,0.0021533610223250163,specific
KRAS,777,0.004766841921215207,frequent
KRBA1,185,0.001134962362194097,specific
KRBA2,580,0.0035582603787706825,frequent
KRBOX1,443,0.002717774737578297,specific
KRBOX4,481,0.002950902141704652,specific
KRBOX5,434,0.002662560352390476,specific
KRCC1,805,0.0049386200084662055,frequent
KREMEN1,495,0.0030367911853301515,frequent
KREMEN2,302,0.0018527493696357691,specific
KRI1,1685,0.010337359893497586,hub_generic_stress
KRIT1,243,0.0014907884000711653,specific
KRR1,2100,0.012883356543824885,hub_generic_stress
KRT1,156,0.0009570493432555628,specific
KRT10,733,0.004496904926963638,frequent
KRT10-AS1,204,0.0012515260642572744,specific
KRT12,238,0.001460113741633487,specific
KRT13,586,0.0035950699688958965,frequent
KRT14,520,0.003190164477518543,frequent
KRT15,250,0.0015337329218839148,specific
KRT16,355,0.002177900749075159,specific
KRT17,1700,0.010429383868810621,hub_generic_stress
KRT18,261,0.001601217170446807,specific
KRT19,424,0.0026012110355151195,specific
KRT2,229,0.001404899356445666,specific
KRT20,97,0.000595088373690959,specific
KRT222,387,0.0023742185630763,specific
KRT23,358,0.002196305544137766,specific
KRT24,28,0.00017177808725099845,specific
KRT25,205,0.0012576609959448102,specific
KRT26,381,0.002337408972951086,specific
KRT27,51,0.0003128815160643186,specific
KRT28,219,0.0013435500395703095,specific
KRT3,197,0.0012085815424445249,specific
KRT31,37,0.0002269924724388194,specific
KRT32,305,0.0018711541646983761,specific
KRT33A,179,0.001098152772068883,specific
KRT33B,88,0.000539873988503138,specific
KRT34,334,0.0020490671836369103,specific
KRT35,80,0.0004907945350028527,specific
KRT36,57,0.0003496911061895326,specific
KRT37,573,0.0035153158569579328,frequent
KRT38,228,0.0013987644247581304,specific
KRT39,407,0.0024969171968270134,specific
KRT4,274,0.0016809712823847706,specific
KRT40,139,0.0008527555045674567,specific
KRT5,264,0.001619621965509414,specific
KRT6A,467,0.002865013098079153,specific
KRT6B,265,0.0016257568971969497,specific
KRT6C,141,0.000865025367942528,specific
KRT7,834,0.0051165330274047394,frequent
KRT71,98,0.0006012233053784946,specific
KRT72,179,0.001098152772068883,specific
KRT73,365,0.002239250065950516,specific
KRT74,327,0.0020061226618241605,specific
KRT75,173,0.001061343181943669,specific
KRT76,220,0.001349684971257845,specific
KRT77,130,0.0007975411193796358,specific
KRT78,335,0.002055202115324446,specific
KRT79,135,0.000828215777817314,specific
KRT8,253,0.0015521377169465218,specific
KRT80,139,0.0008527555045674567,specific
KRT81,140,0.0008588904362549923,specific
KRT82,223,0.001368089766320452,specific
KRT83,148,0.0009079698897552776,specific
KRT84,65,0.0003987705596898179,specific
KRT85,58,0.00035582603787706824,specific
KRT86,357,0.0021901706124502303,specific
KRT9,437,0.002680965147453083,specific
KRTAP1-1,335,0.002055202115324446,specific
KRTAP1-3,461,0.002828203507953939,specific
KRTAP1-4,242,0.0014846534683836295,specific
KRTAP1-5,237,0.0014539788099459513,specific
KRTAP10-10,239,0.0014662486733210225,specific
KRTAP10-12,143,0.0008772952313175992,specific
KRTAP10-3,474,0.0029079576198919026,specific
KRTAP10-4,211,0.0012944705860700241,specific
KRTAP10-5,383,0.0023496788363261576,specific
KRTAP10-7,155,0.0009509144115680272,specific
KRTAP10-8,384,0.002355813768013693,specific
KRTAP11-1,205,0.0012576609959448102,specific
KRTAP12-1,205,0.0012576609959448102,specific
KRTAP12-2,288,0.0017668603260102699,specific
KRTAP12-3,445,0.0027300446009533683,specific
KRTAP12-4,269,0.0016502966239470924,specific
KRTAP13-1,259,0.0015889473070717357,specific
KRTAP13-2,226,0.001386494561383059,specific
KRTAP13-3,405,0.002484647333451942,specific
KRTAP13-4,268,0.0016441616922595566,specific
KRTAP15-1,191,0.001171771952319311,specific
KRTAP16-1,543,0.003331267906331863,frequent
KRTAP17-1,203,0.0012453911325697388,specific
KRTAP19-1,186,0.0011410972938816326,specific
KRTAP19-2,220,0.001349684971257845,specific
KRTAP19-3,376,0.002306734314513408,specific
KRTAP19-4,488,0.0029938466635174017,specific
KRTAP19-5,37,0.0002269924724388194,specific
KRTAP19-6,386,0.0023680836313887646,specific
KRTAP19-7,183,0.0011226924988190256,specific
KRTAP19-8,395,0.0024232980165765855,specific
KRTAP2-3,306,0.0018772890963859117,specific
KRTAP2-4,312,0.0019140986865111257,specific
KRTAP20-1,270,0.001656431555634628,specific
KRTAP20-2,93,0.0005705486469408163,specific
KRTAP20-3,117,0.0007177870074416722,specific
KRTAP21-1,362,0.002220845270887909,specific
KRTAP21-2,100,0.0006134931687535659,specific
KRTAP21-3,182,0.00111655756713149,specific
KRTAP22-1,312,0.0019140986865111257,specific
KRTAP22-2,165,0.0010122637284433837,specific
KRTAP23-1,115,0.0007055171440666008,specific
KRTAP24-1,88,0.000539873988503138,specific
KRTAP25-1,223,0.001368089766320452,specific
KRTAP26-1,229,0.001404899356445666,specific
KRTAP27-1,139,0.0008527555045674567,specific
KRTAP29-1,679,0.004165618615836713,frequent
KRTAP3-1,194,0.001190176747381918,specific
KRTAP3-2,40,0.00024539726750142635,specific
KRTAP3-3,142,0.0008711602996300637,specific
KRTAP4-1,481,0.002950902141704652,specific
KRTAP4-11,143,0.0008772952313175992,specific
KRTAP4-2,413,0.0025337267869522274,specific
KRTAP4-3,400,0.0024539726750142637,specific
KRTAP4-4,276,0.001693241145759842,specific
KRTAP4-5,170,0.001042938386881062,specific
KRTAP4-6,318,0.0019509082766363396,specific
KRTAP4-7,1033,0.006337384433224336,frequent
KRTAP4-9,115,0.0007055171440666008,specific
KRTAP5-1,246,0.0015091931951337722,specific
KRTAP5-11,177,0.0010858829086938116,specific
KRTAP5-3,155,0.0009509144115680272,specific
KRTAP5-5,258,0.0015828123753842001,specific
KRTAP5-6,203,0.0012453911325697388,specific
KRTAP5-9,272,0.0016687014190096994,specific
KRTAP6-1,355,0.002177900749075159,specific
KRTAP6-2,19,0.00011656370206317752,specific
