context,program,image_features,chemistry_model,folds,n_test_compounds,r2_chem,r2_img,r2_joint,chem_only,img_only,shared,unexplained,img_only_fold_sd,chem_only_fold_sd,img_only_null_mean,img_only_null_sd,img_only_z,img_only_tail,chem_only_null_mean,chem_only_null_sd,chem_only_z,chem_only_tail,rel_img,img_only_rel_ceiling,r2_img_rel_ceiling,r_ceiling_img
zel024_hek293,P17,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.5014729809381699,0.0388517240996512,0.5026177844845232,0.4637660603848721,0.0011448035463533,0.0377069205532978,0.4973822155154767,0.0010261720840734,0.0121084015080736,0.0002595789137524,0.0003408586332857,2.597043308153038,0.03,0.0005277742945528,0.0007395778194516,626.3550283779542,0.0,0.435,0.0026317322904673,0.0893143082750602,0.6595452979136459
zel024_hek293,P18,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.4028274584559888,0.0638172231332445,0.4043587433942132,0.3405415202609686,0.0015312849382242,0.0622859381950202,0.5956412566057868,0.0010137323171189,0.0427836190227859,0.0003132406474964,0.000448834994648,2.713790825697481,0.02125,0.0005103805221582,0.0007048953303542,482.385291966585,0.0,0.435,0.0035201952602857,0.1467062600764241,0.6595452979136459
zel024_hek293,P19,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.3372575602174693,0.0347284906583822,0.3389296335476136,0.3042011428892314,0.0016720733301443,0.0330564173282378,0.6610703664523864,0.0021942296471255,0.0159033966722777,0.0003319631350582,0.0004504781996313,2.974861372165776,0.02375,0.0004921656811751,0.000693258804223,438.0888859369322,0.0,0.435,0.003843846735964,0.0798356107089246,0.6595452979136459
zel024_hek293,P20,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.5375694244890186,0.0703321405629705,0.5387933128492463,0.4684611722862756,0.0012238883602276,0.0691082522027429,0.4612066871507537,0.0004767680738838,0.0399445011029461,0.0002148188448609,0.0003171008025641,3.1821726946353683,0.015,0.000491456918357,0.0007467192881747,626.7009876118138,0.0,0.435,0.0028135364602935,0.1616830817539553,0.6595452979136459
zel024_hek293,P21,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.4985437005552648,0.0906371053167562,0.5023283119697833,0.411691206653027,0.0037846114145184,0.0868524939022377,0.4976716880302166,0.0026507859627231,0.010202532050652,0.0002406221737969,0.0003529481986716,10.041103068552168,0.0,0.0004989274747561,0.0006940913337512,592.4181144230087,0.0,0.435,0.0087002561253297,0.2083611616477154,0.6595452979136459
zel024_hek293,P22,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.3632323745491259,0.0413232626025324,0.3637609156160751,0.3224376530135427,0.0005285410669492,0.0407947215355832,0.6362390843839248,0.0004124938168223,0.0622322015096029,0.00031126581673,0.000472615006149,0.4597299014891173,0.19375,0.0005428589494493,0.0007325576912898,439.4122099753071,0.0,0.435,0.0012150369355155,0.0949960059828333,0.6595452979136459
zel024_hek293,P23,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.4858300971552902,0.0368195682015668,0.487135690024354,0.4503161218227871,0.0013055928690637,0.0355139753325031,0.512864309975646,0.0011460940794365,0.0112414992638996,0.0002550048282674,0.0003413059560587,3.0781415388353115,0.025,0.0005473574636969,0.0007732838349806,581.634768519851,0.0,0.435,0.0030013629173879,0.0846426855208434,0.6595452979136459
zel024_hek293,P24,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.2303101391494897,0.0008738911020277,0.2304161880030615,0.2295422969010338,0.0001060488535718,0.0007678422484558,0.7695838119969385,0.0001022814779349,0.0108324050645297,0.0003996146939794,0.0005422188614866,-0.541415766324991,0.61375,0.000489687645155,0.000710941739774,322.1819685656491,0.0,0.435,0.0002437904679811,0.0020089450621326,0.6595452979136459
zel024_hek293,P25,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.289927296186441,0.0196103298889755,0.2904965687799996,0.2708862388910241,0.0005692725935586,0.0190410572954169,0.7095034312200004,0.0007701822097627,0.0230025737566835,0.0003649196085751,0.0005399310557548,0.3784797758998509,0.205,0.0005195274040948,0.0007473926120285,361.74656684540446,0.0,0.435,0.0013086726288703,0.0450812181355759,0.6595452979136459
zel024_hek293,P26,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.4392817207873678,0.0594557774235243,0.4412405710511229,0.3817847936275986,0.001958850263755,0.0574969271597691,0.5587594289488771,0.0015827568756546,0.0367883346361487,0.0002781235489544,0.0004049874775908,4.150070823915306,0.00625,0.0005307340637427,0.0007099570223516,537.0100549199564,0.0,0.435,0.0045031040546094,0.1366799481000558,0.6595452979136459
zel024_hek293,P27,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.224375552071525,0.003314054439651,0.2247131456886474,0.2213990912489963,0.0003375936171223,0.0029764608225286,0.7752868543113527,0.0003030746310963,0.0600397373955253,0.0003917677672123,0.0005816943170198,-0.0931316475079306,0.3275,0.0004853210597227,0.0006922938360972,319.1040547676483,0.0,0.435,0.000776077280741,0.0076185159532207,0.6595452979136459
zel024_hek293,P28,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.3814075507840636,0.0292135224058943,0.3827338600939291,0.3535203376880347,0.0013263093098655,0.0278872130960287,0.6172661399060708,0.0009734268947425,0.0464004795437354,0.0003017946326366,0.0004607585045614,2.2235393749356307,0.035,0.0005255359844179,0.0007493315984293,471.0795626976435,0.0,0.435,0.0030489869192311,0.0671575227721708,0.6595452979136459
zel024_hek293,P29,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.2679276252592308,0.0203724531193398,0.2689171602456413,0.2485447071263014,0.0009895349864104,0.0193829181329294,0.7310828397543587,0.0010772255152034,0.0134522781912674,0.0003657104009261,0.0005845716630482,1.067148178602101,0.09625,0.0004943576598572,0.0007161306596666,346.3758269781324,0.0,0.435,0.002274793072208,0.0468332255617009,0.6595452979136459
zel024_hek293,P30,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.5075131007112639,0.0039994844950083,0.5081761500943336,0.5041766655993253,0.0006630493830697,0.0033364351119385,0.4918238499056664,0.0009714275310706,0.0171605568297565,0.0002532965339377,0.0003493716415339,1.1728280158427025,0.11,0.0005090279489805,0.0007500407406349,671.5203726453475,0.0,0.435,0.0015242514553326,0.0091942172299041,0.6595452979136459
zel024_hek293,P31,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.561503278633195,0.0052978510275004,0.5617698812793268,0.5564720302518262,0.0002666026461316,0.0050312483813688,0.4382301187206733,0.0001933330785685,0.0116037843859277,0.0002205896583074,0.0003246828326059,0.1417167253805204,0.26625,0.0005242359541828,0.0007077968528763,785.4623710721469,0.0,0.435,0.0006128796462796,0.0121789678793114,0.6595452979136459
zel024_hek293,P32,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",7847,0.5396697191559455,0.0060183159866641,0.5400316846923725,0.5340133687057083,0.0003619655364269,0.0056563504502372,0.4599683153076275,0.0002962230777065,0.0138299027959653,0.0002378160664479,0.0003493759476694,0.355346356287792,0.21,0.000509916906451,0.0007081295307441,753.3981124026855,0.0,0.435,0.0008321046814412,0.0138352091647452,0.6595452979136459
zel031_thp1,P01,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.019905185487754,0.0006263246809062,0.0206047063761841,0.0199783816952778,0.0006995208884301,-7.319620752386092e-05,0.979395293623816,0.0006837423991284,0.0152089922293243,0.0006455626478829,0.0009033723169088,0.0597297919553586,0.3,0.0007001062856587,0.000934127703523,20.637730084345804,0.0,0.424,0.0016498134161088,0.001477180851194,0.6511528238439882
zel031_thp1,P02,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.1010025731682114,0.0008764087828641,0.101208633415828,0.1003322246329638,0.0002060602476166,0.0006703485352475,0.8987913665841719,0.0001725060532971,0.0616695729134505,0.0005833641734965,0.0008434062944417,-0.4473572563620117,0.545,0.0007321400942103,0.0010294963419493,96.74641907921584,0.0,0.424,0.0004859911500393,0.0020670018463778,0.6511528238439882
zel031_thp1,P03,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0279521737464264,0.0001288004925581,0.0280474425764635,0.0279186420839053,9.526883003706374e-05,3.353166252106606e-05,0.9719525574235364,5.797938660068427e-05,0.0141202421743192,0.0006550575254327,0.0008580531163914,-0.6523939890224179,0.69625,0.0007060815454991,0.0009601634125345,28.34159288216783,0.0,0.424,0.0002246906368798,0.0003037747465993,0.6511528238439882
zel031_thp1,P04,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.060444371172578,0.00174627867977,0.0623236845233038,0.0605774058435338,0.0018793133507258,-0.0001330346709557,0.937676315476696,0.0018281873077849,0.0351024094652429,0.0006327564006385,0.0008419913639377,1.480486621926186,0.09,0.0007108469405859,0.0009733470252551,61.50587339315538,0.0,0.424,0.0044323428083155,0.0041185817919105,0.6511528238439882
zel031_thp1,P05,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0674669021944814,0.0014592339303472,0.0681456493865777,0.0666864154562305,0.0006787471920962,0.0007804867382509,0.9318543506134224,0.0009542709223846,0.0352032801704938,0.0006319429669503,0.0008720109632673,0.0536738953034902,0.31125,0.0007058083220406,0.001003573529761,65.74566305061553,0.0,0.424,0.0016008188492837,0.003441589458366,0.6511528238439882
zel031_thp1,P06,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0722352023252883,0.0017097526272695,0.0727852079273247,0.0710754553000552,0.0005500056020364,0.001159747025233,0.9272147920726752,0.0008183658040659,0.0484002017847267,0.0006034359412091,0.0008537942996562,-0.0625798733889407,0.3425,0.0006284604805351,0.0008890079517564,79.24225501058099,0.0,0.424,0.0012971830236709,0.0040324354416733,0.6511528238439882
zel031_thp1,P07,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0715761379938511,0.0006573432734284,0.0719526847080374,0.0712953414346089,0.0003765467141863,0.0002807965592421,0.9280473152919624,0.0002193715088279,0.0432319064624355,0.0005684282564945,0.0007508223010329,-0.2555618580377602,0.42125,0.0006240977273067,0.0008729018384155,80.96127261638186,0.0,0.424,0.000888081873081,0.0015503379090294,0.6511528238439882
zel031_thp1,P08,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0465107831388264,0.000483649266832,0.0468427357513624,0.0463590864845303,0.000331952612536,0.000151696654296,0.9531572642486374,0.0005547409402412,0.0230680272890665,0.0006401671294056,0.0009403236595795,-0.327774924867233,0.455,0.0006482544521429,0.0008913332168327,51.2836626854512,0.0,0.424,0.0007829071050378,0.0011406822330944,0.6511528238439882
zel031_thp1,P09,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0592740337618308,0.0003259168584966,0.0596057671877844,0.0592798503292878,0.0003317334259536,-5.816567456995089e-06,0.9403942328122156,0.0003284030226627,0.0121440034368346,0.0006087557328349,0.0008907825036543,-0.3109875932057889,0.45375,0.0006377576185368,0.0009012567116893,65.067024689149,0.0,0.424,0.000782390155551,0.000768671836077,0.6511528238439882
zel031_thp1,P10,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0665151788113889,0.0017945492892731,0.0682801498625325,0.0664856005732593,0.0017649710511435,2.95782381296069e-05,0.9317198501374674,0.0015828979174687,0.0148475452514517,0.000555421991805,0.000726979385486,1.66380104234969,0.075,0.0006666653372066,0.0009123969037573,72.13849034888787,0.0,0.424,0.0041626675734518,0.0042324275690405,0.6511528238439882
zel031_thp1,P11,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0529784135424269,8.204627381026417e-05,0.0533026219872062,0.053220575713396,0.0003242084447793,-0.000242162170969,0.9466973780127936,0.0005191715111979,0.0097033945657403,0.0006134318260891,0.0008372383318229,-0.3454492828583527,0.475,0.0006432974653202,0.0008891428595388,59.13254285744603,0.0,0.424,0.0007646425584418,0.00019350536276,0.6511528238439882
zel031_thp1,P12,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0509376075087392,0.0006123207862531,0.0515431060851237,0.0509307852988705,0.0006054985763845,6.822209868680563e-06,0.9484568939148762,0.0003625097208077,0.0415865761462226,0.0006211173205681,0.0009875763246654,-0.0158152274345876,0.30375,0.0006952322748085,0.0009609583859692,52.276512445844745,0.0,0.424,0.0014280626801521,0.0014441527977669,0.6511528238439882
zel031_thp1,P13,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.1363785344269463,0.0010698242891821,0.1366581672412976,0.1355883429521155,0.0002796328143513,0.0007901914748307,0.8633418327587024,0.0001760427858426,0.081945376763994,0.0005850604668437,0.0008428155251076,-0.3623896848048502,0.49875,0.0006735659004719,0.0010274856218068,131.30575668240772,0.0,0.424,0.0006595113546021,0.002523170493354,0.6511528238439882
zel031_thp1,P14,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0619671402997011,0.0003134948975179,0.0622753532665194,0.0619618583690015,0.0003082129668183,5.281930699610471e-06,0.9377246467334804,9.119893930072856e-05,0.0208795222365081,0.0006138602749138,0.0007687238523949,-0.3976035180165376,0.525,0.0006655087397016,0.0009362879903512,65.46740987920103,0.0,0.424,0.0007269173745716,0.0007393747582971,0.6511528238439882
zel031_thp1,P15,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0365634697391739,0.0009734285460232,0.0374551239954845,0.0364816954494613,0.0008916542563105,8.17742897126451e-05,0.9625448760045154,0.00136402289524,0.0153607661573386,0.0006399600358256,0.0008693725506813,0.2895124998915988,0.2375,0.0006573449442556,0.0008803907166054,40.691422375889765,0.0,0.424,0.0021029581516759,0.0022958220425076,0.6511528238439882
zel031_thp1,P16,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0435575442371402,0.0003625747797639,0.0441678309005978,0.0438052561208339,0.0006102866634576,-0.0002477118836936,0.955832169099402,0.0003410692403775,0.0231243560377315,0.0006136765410069,0.0009579901308744,-0.0035385307636086,0.305,0.0006701576177203,0.0009297126943927,46.39615954828675,0.0,0.424,0.0014393553383434,0.0008551291975564,0.6511528238439882
zel031_thp1,P17,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.1028962037700446,0.0004479299009172,0.1036256187417475,0.1031776888408303,0.0007294149717029,-0.0002814850707856,0.8963743812582524,0.0008325792003381,0.0273917306877932,0.0005652803447068,0.0007575848753734,0.2166551000838654,0.265,0.000662117068755,0.0009504598761646,107.85891581846364,0.0,0.424,0.001720318329488,0.0010564384455595,0.6511528238439882
zel031_thp1,P18,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0631419244396835,0.0004737098468043,0.063305302233112,0.0628315923863077,0.0001633777934285,0.0003103320533758,0.936694697766888,0.0001391723420857,0.0251069250359533,0.0006147006643465,0.000916359055893,-0.4925174995714087,0.6,0.0007124724216984,0.0009656374531536,64.3296505968556,0.0,0.424,0.0003853249845011,0.0011172402047272,0.6511528238439882
zel031_thp1,P19,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.1545014516706631,0.0008924698774375,0.1547067426700445,0.153814272792607,0.0002052909993814,0.0006871788780561,0.8452932573299554,0.0001789700768217,0.0356187916694891,0.0005580203762719,0.0008150135387959,-0.4327895919515429,0.50375,0.0005745600318838,0.000816653668771,187.6434510988333,0.0,0.424,0.0004841768853335,0.0021048817864092,0.6511528238439882
zel031_thp1,P20,clip_ridge,chemistry_cross_attention_seed0,"1,2,3,4",6023,0.0898782954666426,0.0002606393904805,0.0903358153257663,0.0900751759352857,0.0004575198591237,-0.0001968804686431,0.9096641846742336,0.0003950175360105,0.0354255288443735,0.0006361252976419,0.0008910682920997,-0.200439674603799,0.385,0.0006589215552028,0.0008701519649629,102.7593546650142,0.0,0.424,0.0010790562715181,0.0006147155435862,0.6511528238439882
