context,library,marker,program,n_test,r_raw,z_raw,tail_raw,r_partial,z_partial,tail_partial,marker_rel_sb,r_ceiling,r_chem_pred,z_chem_pred,r_img_pred,z_img_pred,fw_flag
zel024_hek293,zel024,phalloidin,P18,7814,0.1355537099387919,12.353792369003603,0.0,0.0243363354100521,2.05033196299406,0.03,0.5276,0.7263607918933951,0.1814709310463135,17.024550814960882,0.4065517189714593,38.01712493811631,True
zel024_hek293,zel024,phalloidin,P19,7814,-0.0543490211711628,-4.513997596682376,1.0,0.0091065236872734,0.8052601027608227,0.195,0.5276,0.7263607918933951,-0.0937121719832112,-8.254724695842233,-0.301294759822207,-27.017389893808254,True
zel024_hek293,zel024,phalloidin,P20,7814,-0.1504780672645726,-13.151812006003215,1.0,-0.0357835877968895,-3.064305329020532,1.0,0.5276,0.7263607918933951,-0.180843208467955,-17.040109586257444,-0.4291634870310446,-40.57226353690368,True
zel024_hek293,zel024,phalloidin,P21,7814,-0.1351211739859893,-12.60167737757676,1.0,-0.0057834315309465,-0.4354547127587372,0.655,0.5276,0.7263607918933951,-0.1663587395613326,-14.822635502558724,-0.3780302630044948,-36.13554560406804,True
zel024_hek293,zel024,phalloidin,P22,7814,-0.1218498858976822,-11.10014961574835,1.0,-0.0205682012575052,-1.870755636751019,0.98,0.5276,0.7263607918933951,-0.168112517648387,-14.623773800501914,-0.4178582744911861,-37.0954681320841,True
zel024_hek293,zel024,phalloidin,P23,7814,0.10005236657666,8.899018946157492,0.0,0.0172902084398889,1.393334608763513,0.08,0.5276,0.7263607918933951,0.1270125230710851,11.565132355409224,0.3480835079424456,31.168556190879244,True
zel024_hek293,zel024,phalloidin,P24,7814,0.0135256168093669,1.3115662231777152,0.105,0.0009510875627328,0.2480731293624696,0.425,0.5276,0.7263607918933951,0.0072630348926888,0.5604549268962634,0.1190611642939259,10.5690610246512,False
zel024_hek293,zel024,phalloidin,P25,7814,0.0748105220739568,6.799422940176997,0.0,0.0020817902546846,0.186377357147979,0.465,0.5276,0.7263607918933951,0.1070119474764353,8.90695697633278,0.3195788459118024,30.089277645361047,True
zel024_hek293,zel024,phalloidin,P26,7814,-0.1205825591507687,-11.21237745451884,1.0,-0.005592403488887,-0.3567907139366436,0.655,0.5276,0.7263607918933951,-0.1552372960913165,-14.382687505861702,-0.3596219474484768,-33.86905496970973,True
zel024_hek293,zel024,phalloidin,P27,7814,-0.0512930081627411,-4.554987357884031,1.0,0.006789333220901,0.746189126047873,0.225,0.5276,0.7263607918933951,-0.0599016989347782,-5.236567023250086,-0.1377176440341977,-11.881108362026676,True
zel024_hek293,zel024,phalloidin,P28,7814,0.0832056177353542,7.697684750057413,0.0,-0.0006272232590334,-0.1886887963736525,0.595,0.5276,0.7263607918933951,0.1185960792196099,10.13821668893099,0.2912989664167538,25.904797118336244,True
zel024_hek293,zel024,phalloidin,P29,7814,-0.1004964479080431,-7.816988473451221,1.0,-0.0388262518039984,-2.943348803881263,1.0,0.5276,0.7263607918933951,-0.1554855533728113,-14.132981795868702,-0.3664042312743364,-33.13209156039615,True
zel024_hek293,zel024,phalloidin,P30,7814,0.0396777420094566,3.3992334404469524,0.0,0.012263451610407,0.9712033713392272,0.18,0.5276,0.7263607918933951,0.0465106924352631,3.953992961689511,0.1844042203651111,15.767620184434742,False
zel024_hek293,zel024,phalloidin,P31,7814,0.0164187418104641,1.6335533986123216,0.04,-0.02134608113697,-1.9638743488689605,0.98,0.5276,0.7263607918933951,0.0170305160531411,1.6616458822156792,0.089240489533937,8.690426237459036,False
zel024_hek293,zel024,phalloidin,P32,7814,-0.0266921191200308,-2.4636439862543527,0.995,-0.0197405631014317,-1.7082562974400772,0.955,0.5276,0.7263607918933951,-0.0282797805841034,-2.507860543081247,-0.1476204448778606,-12.978310887984865,False
zel024_hek293,zel024,brightfield,P01,7814,0.0016511245506553,0.1922834529124416,0.41,0.0015451100309748,0.1012825748838087,0.455,0.2939,0.542125446737192,0.0018919043900837,0.0519844467877627,-0.005913337329905,-0.5572988490758685,False
zel024_hek293,zel024,brightfield,P02,7814,0.0100384043212668,0.9207906719236064,0.175,0.0099910245520892,0.8246329223669451,0.22,0.2939,0.542125446737192,0.003960018690135,0.3744902764495292,0.0067372893977226,0.7776676659783308,False
zel024_hek293,zel024,brightfield,P03,7814,0.0049531761188461,0.3199811302186359,0.385,0.0048824206622863,0.2665121070816643,0.43,0.2939,0.542125446737192,-0.0047239262149029,-0.3415596404467242,-0.0089945829723507,-0.921604348104174,False
zel024_hek293,zel024,brightfield,P04,7814,-0.0074654051169094,-0.6190394619698102,0.76,-0.0074959693600141,-0.7036066977468113,0.76,0.2939,0.542125446737192,-0.003384610568963,-0.275032669828657,0.0198278413503017,1.781642864120491,False
zel024_hek293,zel024,brightfield,P05,7814,0.0065675086494032,0.5964168389631878,0.235,0.0064850240445025,0.5317339502958436,0.305,0.2939,0.542125446737192,0.0016660037625588,0.168773474257186,-0.001350894691504,-0.137895171462819,False
zel024_hek293,zel024,brightfield,P06,7814,0.008046111299093,0.7257568745288379,0.215,0.008015338014254,0.7706012539713983,0.235,0.2939,0.542125446737192,-0.0066270768469429,-0.4965728230989137,0.0064130634439313,0.566489632817458,False
zel024_hek293,zel024,brightfield,P07,7814,0.0017954481123633,0.2021894701296841,0.415,0.0017977113767511,0.2130728838459702,0.425,0.2939,0.542125446737192,-0.0143417632612644,-1.522905314481092,-0.004073912353283,-0.419746250357151,False
zel024_hek293,zel024,brightfield,P08,7814,-0.0146402763545833,-1.3190702588403909,0.895,-0.0147851906047506,-1.0884029226978953,0.87,0.2939,0.542125446737192,-0.0148051644870861,-1.4560819694708005,0.0297561425845256,2.808567803617868,False
zel024_hek293,zel024,brightfield,P09,7814,-0.007248491979788,-0.540356897038108,0.69,-0.0073350050526644,-0.7191179127837561,0.785,0.2939,0.542125446737192,-0.0005193848200839,0.0364005912851394,0.0043599060309093,0.4313433792898413,False
zel024_hek293,zel024,brightfield,P10,7814,0.0187893153307075,1.5704181849808785,0.06,0.0188509631847703,1.7074220623346203,0.025,0.2939,0.542125446737192,0.0104826061078346,1.1102558863222631,0.0088635500794574,0.8799779200316529,False
zel024_hek293,zel024,brightfield,P11,7814,0.0091718020309302,0.7279339652841845,0.24,0.0094320420604699,0.851244548738357,0.19,0.2939,0.542125446737192,0.0129581383607662,1.0295022125796318,-0.0233518860262425,-2.124833281485783,False
zel024_hek293,zel024,brightfield,P12,7814,-0.0022023892761438,-0.1801090200410705,0.595,-0.002734369698492,-0.268760809074474,0.59,0.2939,0.542125446737192,-0.0074953718107302,-0.6662454492959217,-0.0080355340483348,-0.7162980109999719,False
zel024_hek293,zel024,brightfield,P13,7814,-0.0059983042702695,-0.5793230761189013,0.73,-0.0057211397771593,-0.5077938688353812,0.695,0.2939,0.542125446737192,0.0012633993348419,0.0482062189565716,-0.0280774242990763,-2.8083373695742533,False
zel024_hek293,zel024,brightfield,P14,7814,-0.0273224159156709,-2.195797917655152,0.985,-0.0275590461082024,-2.382405869978663,0.99,0.2939,0.542125446737192,-0.0084585401068012,-0.816806831627372,0.0007157929968667,0.2064579327336599,False
zel024_hek293,zel024,brightfield,P15,7814,-0.0070318805231089,-0.5800621763302883,0.715,-0.0076166000007563,-0.8891412647473645,0.805,0.2939,0.542125446737192,-0.009152105069391,-0.7775666446108852,-0.005342476992628,-0.4082770893783448,False
zel024_hek293,zel024,brightfield,P16,7814,-0.011555258256648,-0.8894292722958591,0.795,-0.0121406715677176,-1.089195967299274,0.86,0.2939,0.542125446737192,-0.0115459594446271,-0.985275608609986,-5.307861156508189e-05,0.0491630104139289,False
zel024_hek293,zel024,brightfield,P17,7814,0.0134107110697948,1.0750082264352547,0.12,0.0139543712033916,1.2850141637099288,0.095,0.2939,0.542125446737192,0.0139158977331296,1.2973869623431489,0.0184023320451457,1.6475031463348164,False
zel024_hek293,zel024,brightfield,P18,7814,0.0195516661526433,1.738561914058639,0.035,0.0192219142638231,1.50389120859709,0.075,0.2939,0.542125446737192,-0.005264160956851,-0.4490125165794936,-0.013336741595059,-1.1989379792947163,False
zel024_hek293,zel024,brightfield,P19,7814,-0.0059063335996166,-0.5866168655185362,0.7,-0.0056819618473944,-0.3979266717780932,0.645,0.2939,0.542125446737192,0.0024725122123188,0.12937777413562,-0.0277602522235618,-2.615488455533273,False
zel024_hek293,zel024,brightfield,P20,7814,0.008827632349157,0.7158108043872929,0.245,0.009487671592652,0.8871041135277423,0.19,0.2939,0.542125446737192,0.011852893933586,1.1162687355052108,-0.0016777371554318,-0.1802853804378608,False
zel024_hek293,zel024,brightfield,P21,7814,0.0067186303750954,0.5953044798065272,0.3,0.0073363072643481,0.8214895797470753,0.195,0.2939,0.542125446737192,0.0093590339600416,0.7522060799527752,-0.0082608950999562,-0.8895889142404609,False
zel024_hek293,zel024,brightfield,P22,7814,0.0013606188863454,0.0641180867074968,0.47,0.0018371825869226,0.1703105073819325,0.445,0.2939,0.542125446737192,0.0015606846281596,0.1540554431612178,-0.0049080230492409,-0.5357789476706425,False
zel024_hek293,zel024,brightfield,P23,7814,-0.0177707584994995,-1.2899436271127274,0.9,-0.018244312669492,-1.7149459876215842,0.96,0.2939,0.542125446737192,-0.0180384701415557,-1.623433211441121,-0.0070445101209814,-0.5308822442517865,False
zel024_hek293,zel024,brightfield,P24,7814,0.0055345480158268,0.4917330178566764,0.31,0.0054816902798026,0.4602752187479191,0.31,0.2939,0.542125446737192,-0.0002241002455354,-0.06632156131259,0.028977623573041,2.550598396187208,False
zel024_hek293,zel024,brightfield,P25,7814,-0.0142812923043084,-1.550212287701682,0.95,-0.0146299730015842,-1.30632325721819,0.92,0.2939,0.542125446737192,-0.0032557097053878,-0.2761604876655291,0.0167903606799531,1.5705318972448608,False
zel024_hek293,zel024,brightfield,P26,7814,0.0249731263507556,2.065485837836556,0.015,0.0256695447089137,2.173379595255168,0.015,0.2939,0.542125446737192,0.0131247512960364,1.1246566846327153,0.0142846559678908,1.3214821727365462,False
zel024_hek293,zel024,brightfield,P27,7814,-0.0082361020414531,-0.7036069659266954,0.73,-0.0080304978220726,-0.7290306398651739,0.76,0.2939,0.542125446737192,-0.0068980862283427,-0.6137288404055344,-0.0694774281490432,-6.086488715979471,False
zel024_hek293,zel024,brightfield,P28,7814,0.0024233464706379,0.24138439137647,0.385,0.002092663847947,0.10739149522431,0.425,0.2939,0.542125446737192,0.0047263825041298,0.4157519581624779,0.0288038353714816,2.8323620516295294,False
zel024_hek293,zel024,brightfield,P29,7814,0.0156418058172604,1.3637705913631375,0.08,0.0160570514241242,1.3295889959056506,0.09,0.2939,0.542125446737192,0.0148587705212294,1.3446858221714464,0.0262668313927915,2.379084158910518,False
zel024_hek293,zel024,brightfield,P30,7814,-0.0111794966016086,-0.8980732767578775,0.785,-0.0113291794346514,-1.0326091524384546,0.87,0.2939,0.542125446737192,-0.0143750607237982,-1.31768170534609,-0.0352199439130372,-3.329548768699393,False
zel024_hek293,zel024,brightfield,P31,7814,0.0032602704647104,0.2568397083608099,0.38,0.0031600235166369,0.3624341272438762,0.35,0.2939,0.542125446737192,0.0019251256885993,0.2086776323248541,0.0166844209442634,1.5406315160906032,False
zel024_hek293,zel024,brightfield,P32,7814,-0.0041359380056943,-0.471716254576199,0.675,-0.0040603384880661,-0.2139702244689923,0.575,0.2939,0.542125446737192,0.0039508233445811,0.4003925701521225,-0.0017889095856229,-0.1863241289917426,False
zel024_hek293,zel024,DENSITY_PC1,P01,7814,0.0286096342591609,2.559259268984113,0.01,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P02,7814,0.0129524815470621,1.1583814037490023,0.145,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P03,7814,0.0192305738866815,1.676560167334988,0.05,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P04,7814,0.0081182533910555,0.6895131168979177,0.26,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P05,7814,0.022581130147153,2.1087474975408096,0.015,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P06,7814,0.0083443507480966,0.6688823045422962,0.25,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P07,7814,-0.0006036542298541,-0.0276033446532749,0.49,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P08,7814,0.0362389236275004,3.178229118766025,0.0,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P09,7814,0.0226860423362779,2.14006350744618,0.015,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P10,7814,-0.0158647680426427,-1.3186875886685183,0.89,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P11,7814,-0.064517536442512,-5.555727662039869,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P12,7814,0.1358887026454902,12.295947383357356,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P13,7814,-0.0791741200355018,-7.184573834765962,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P14,7814,0.0530229584378303,4.935322389697353,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P15,7814,0.1374410574456129,12.297356647287502,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P16,7814,0.1295597686042744,11.319455386200548,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P17,7814,-0.1191428186842194,-10.355179922012674,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P18,7814,0.1373619917679275,11.885786006934223,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P19,7814,-0.0632469821314535,-5.564445183266152,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P20,7814,-0.1487261152401866,-13.322165234983272,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P21,7814,-0.1449018695052726,-12.22762940749097,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P22,7814,-0.1240241756396982,-10.648242235957929,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P23,7814,0.101644956582799,9.121713733891411,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P24,7814,0.0143398473979676,1.4422300661771663,0.06,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P25,7814,0.0807021010242402,7.085185869209375,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P26,7814,-0.1291195996869355,-11.0504088597589,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P27,7814,-0.0589062969766878,-5.388956296359651,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P28,7814,0.0910363547181854,7.724212825583953,0.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P29,7814,-0.0927775952277758,-9.382086241481872,1.0,,,,,,,,,,True
zel024_hek293,zel024,DENSITY_PC1,P30,7814,0.0379413727117065,3.6826834333397622,0.0,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P31,7814,0.0272097503328497,2.5228615555991896,0.01,,,,,,,,,,False
zel024_hek293,zel024,DENSITY_PC1,P32,7814,-0.0205154391741975,-1.804227435715785,0.955,,,,,,,,,,False
zel024_h1650,zel024,p21,P01,6090,-0.0194872771077171,-1.6458483685785856,0.95,-0.0159651681654176,-1.3081311825223725,0.905,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P02,6090,-0.0274416328268453,-2.020466949015929,0.97,-0.0234084527359026,-1.774516622499236,0.965,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P03,6090,-0.0061759603452457,-0.4241559948867532,0.655,-0.0038681025867868,-0.2429478583432154,0.615,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P04,6090,0.0119372415265551,1.0814723400362014,0.145,0.0053723524653881,0.5102522645340789,0.33,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P05,6090,-0.0183237773603214,-1.3735974280163712,0.9,-0.0214103190300669,-1.8725814843049395,0.97,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P06,6090,0.0061806971196235,0.4661550763875448,0.315,0.0171818826656188,1.3540300521083433,0.06,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P07,6090,0.0130524123576911,0.987570163650987,0.16,0.012107616129578,0.8165612972475448,0.195,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P08,6090,0.0086145959128806,0.7579564503872362,0.225,0.008143189121902,0.6389548732625578,0.29,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P09,6090,-0.0063794120721708,-0.6609015583729775,0.75,-0.0105526117387964,-0.8861712706290472,0.805,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P10,6090,0.0053956220675094,0.5401286214956942,0.31,-0.0059066543216898,-0.3647308034120067,0.655,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P11,6090,0.0037189798983795,0.1869502403065349,0.42,0.0096010638528136,0.8136795622562882,0.21,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P12,6090,0.0006313685065101,0.1167383854308911,0.435,-0.0044547409234097,-0.3854473833483676,0.64,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P13,6090,0.00990148634261,0.7361473196478268,0.235,0.0088989325678612,0.7103596992748455,0.22,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P14,6090,-0.0144928781882651,-1.0750302098280429,0.87,-0.0199466998622159,-1.7536180636839889,0.945,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P15,6090,-0.0008642292737922,-0.0632211633516349,0.55,-0.0021577592580677,-0.204697800848045,0.59,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P16,6090,0.0005883082533735,0.0173992923160758,0.525,0.0023445578910909,0.2245902596005677,0.4,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P17,6090,-0.0098640897880433,-0.7902186842121997,0.775,0.002666638645866,0.2745907081273061,0.365,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P18,6090,-0.0050192821683139,-0.3228517811545899,0.595,-0.0161161001092064,-1.157533676819218,0.875,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P19,6090,-0.0029260268989504,-0.2686979727608796,0.585,-0.0120563320544629,-0.972618299853379,0.85,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P20,6090,-0.0042503390532879,-0.3263445869939035,0.625,-0.0028855783986289,-0.1920499200410965,0.56,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P21,6090,0.0117287705852261,0.7443610058376149,0.255,0.0074473941238516,0.7217015999573528,0.24,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P22,6090,0.0056733003301061,0.3595522217513689,0.37,0.0154606011668519,1.1533360523313545,0.12,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P23,6090,0.0105935518462916,0.844064341178249,0.185,0.0041883963074415,0.2669115913238961,0.385,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P24,6090,0.0015351328616362,0.1565023828772419,0.46,0.0127513876164666,1.0527059020426697,0.16,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P25,6090,0.0167728206020041,1.2298343651166137,0.105,0.0168262089345816,1.4868918274671812,0.08,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P26,6090,-0.0025613053040777,-0.1483343585493726,0.57,-0.0030652809132545,-0.3477514581360242,0.635,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P27,6090,0.0025773175100891,0.283504410336953,0.375,0.0046019933784551,0.4367738899188169,0.35,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P28,6090,-0.0131375106560313,-0.95868021347197,0.825,-0.0113071893611983,-1.0072042475899552,0.845,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P29,6090,-0.0106767517971818,-0.8010287657413782,0.77,-0.0116758345552059,-0.9120426458448316,0.795,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P30,6090,0.0063959143109236,0.4702183779291561,0.335,0.0101203618569405,0.7648754003950877,0.21,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P31,6090,-0.002180995341019,-0.197317209025972,0.56,0.0002104437823679,-0.0070131129268343,0.535,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p21,P32,6090,0.0076359881312785,0.5487043709102487,0.315,0.0055233494393882,0.4288126138894265,0.33,0.4277,0.6539877674696982,,,,,False
zel024_h1650,zel024,p62,P01,2953,0.0103023427617137,0.6607482742272948,0.225,0.0124383319384975,0.7186509569400087,0.245,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P02,2953,0.017692075216277,0.8936273005886519,0.185,0.0194459103028555,0.955173192345447,0.165,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P03,2953,-0.0038922683793632,-0.1564573727131914,0.58,0.0108177771683441,0.5384707679674603,0.31,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P04,2953,-0.0030924450049419,-0.1779558977397367,0.575,-0.0193967973720989,-1.057353847968087,0.89,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P05,2953,0.0067463654806062,0.3378326158944501,0.375,-0.0133491776943769,-0.7116842890377101,0.77,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P06,2953,-0.009907666648626,-0.5376344863870032,0.705,0.0062159661774957,0.3626573361808353,0.375,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P07,2953,-0.0149908243995786,-0.7447619482431135,0.78,-0.0164124566232922,-0.7779273449015648,0.795,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P08,2953,-0.018004972870848,-1.017979316650321,0.845,-0.0135634665839029,-0.6878380560456476,0.8,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P09,2953,0.0222589232460667,1.3702927631138742,0.08,0.0220287158577179,1.2433132745420197,0.11,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P10,2953,-0.0054278711075822,-0.3198239821558907,0.665,-0.0191252660570811,-0.9598406182381872,0.83,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P11,2953,-0.0171053969381306,-0.8913158481098213,0.815,-0.0078776895321384,-0.3309048459470335,0.64,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P12,2953,0.0196619621500386,1.176016360081701,0.105,0.0021344570491376,0.0571801321519652,0.475,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P13,2953,0.0045809533101364,0.2257304527027612,0.365,0.0046025447910249,0.3120613801361895,0.4,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P14,2953,0.0066197410546436,0.3729062816205194,0.37,-0.0165945768489142,-0.7101064473310057,0.76,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P15,2953,0.0036952813744943,0.222198784902814,0.425,0.0124694765654512,0.7264844395273955,0.23,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P16,2953,0.0220688424845302,1.1493298454338623,0.135,0.0174464290677846,1.0003315849602683,0.16,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P17,2953,-0.0138650917962984,-0.8190139076991207,0.815,0.0025030786274894,0.04337267632299,0.49,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P18,2953,0.0223489801365442,1.3405026919245937,0.08,-0.0072684150477814,-0.374479109452481,0.665,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P19,2953,-0.0072890553558683,-0.3990011564880371,0.635,-0.0372853236761084,-2.0430582975292064,0.97,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P20,2953,0.0039273270028185,0.2124605163921726,0.385,7.132854351971061e-05,-0.1520264539311082,0.55,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P21,2953,0.0310714156751759,1.6570115318989835,0.035,0.0142195528072189,0.857088965658244,0.205,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P22,2953,-0.0111690892663343,-0.6894540002048948,0.74,0.0181789612820432,1.0009503324838167,0.15,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P23,2953,-0.0010513573655469,-0.0812641209481938,0.54,-0.002871019203898,-0.1625611131538946,0.535,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P24,2953,-0.0251650533586487,-1.533938510943519,0.93,0.0034237836409345,0.2006542410655389,0.415,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P25,2953,0.00177930184799,-0.0213369532275141,0.545,0.0085543270382154,0.3191079254862426,0.37,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P26,2953,0.0017138136631398,0.1797747398973951,0.43,-0.0077555182818859,-0.294447481090407,0.59,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P27,2953,0.017899769455173,1.010221565588599,0.155,0.0155998072225215,1.0479648477382075,0.16,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P28,2953,0.0105820393806377,0.5719880172431963,0.305,0.0286695422827657,1.5251848507154333,0.07,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P29,2953,-0.0110791931837318,-0.6961670612552404,0.72,-0.0057199928133901,-0.4450992551407052,0.685,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P30,2953,-0.0013398286776679,-0.1826497516131403,0.52,0.0152996063761918,0.7747355962120441,0.23,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P31,2953,-0.0075021205527961,-0.088285211651449,0.55,0.0126951290778016,0.655256893741354,0.215,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,p62,P32,2953,-0.0213664431872691,-1.294588250576991,0.91,-0.0162357742094994,-1.0227109852150056,0.835,0.5861,0.7655716818169283,,,,,False
zel024_h1650,zel024,dapi,P01,6090,-0.0173153169347184,-1.4138484177304669,0.955,-0.00267688792013,-0.2352814144478784,0.605,0.4685,0.6844705983459042,,,,,False
zel024_h1650,zel024,dapi,P02,6090,-0.0229474979596401,-1.6043865765501824,0.96,-0.0094963978559923,-0.8337167958380393,0.82,0.4685,0.6844705983459042,,,,,False
zel024_h1650,zel024,dapi,P03,6090,-0.0152373320113125,-1.2689607821574995,0.885,-0.0131250246444594,-0.9552728702049836,0.835,0.4685,0.6844705983459042,,,,,False
zel024_h1650,zel024,dapi,P04,6090,0.0203694332576676,1.5199274598946786,0.065,-0.0183902820197126,-1.274901686528842,0.905,0.4685,0.6844705983459042,,,,,False
zel024_h1650,zel024,dapi,P05,6090,0.011587864043339,0.86957407660898,0.215,0.0024811294240787,0.1746060387068796,0.435,0.4685,0.6844705983459042,,,,,False
zel024_h1650,zel024,dapi,P06,6090,-0.0379281984365861,-2.90531427910372,1.0,0.0144777810878006,1.040734049003014,0.15,0.4685,0.6844705983459042,,,,,False
zel024_h1650,zel024,dapi,P07,6090,0.0036255973031116,0.285081954086851,0.405,-0.0038047174745699,-0.3539067963599837,0.65,0.4685,0.6844705983459042,,,,,False
zel024_h1650,zel024,dapi,P08,6090,0.0031766286296146,0.2874324347634292,0.375,0.0009677629933656,0.0741799719354305,0.46,0.4685,0.6844705983459042,,,,,False
